Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
PHYS 1112,Physics I: Mechanics & Heat,4,Stdnt Opt,"Fall, Spring, Summer","MATH 1910, MATH 1120, or MATH 1220. Recommended corequisite: MATH 1920 in order to continue with PHYS 2213 the following semester","MATH 1910 may be allowed by instructor in exceptional cases, but continuation in PHYS 2213 will then have to be deferred until MATH 1920 is completed",,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: EAS 1600, PHYS 1101, PHYS 1112, PHYS 1116, PHYS 2207","First course in a three-semester introductory physics sequence. This course is taught in a largely ""flipped', highly interactive manner, with reading preparation required for class. Covers the mechanics of particles with focus on kinematics, dynamics, conservation laws, central force fields, periodic motion. Mechanics of many-particle systems: center of mass, rotational mechanics of a rigid body, rotational equilibrium, and fluid mechanics.  Temperature, heat, the laws of thermodynamics. At the level of University Physics, Vol. 1, by Young and Freedman"
PHYS 1116,Physics I: Mechanics and Special Relativity,4,Stdnt Opt,"Fall, Spring","students must have Calculus II credit (AP Calculus BC, MATH 1910, MATH 1120, or equivalent). A strong high school physics course and enjoyment of puzzle-solving are expected",,,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: EAS 1600, PHYS 1101, PHYS 1112, PHYS 1116, PHYS 2207. In addition, students may not receive credit for both PHYS 1116 and PHYS 2216","First in a three-semester introductory physics sequence. Explores quantitative modeling of the physical world through a study of mechanics. More mathematical and abstract than a typical mechanics course - for example, considers how choice of coordinate system (Cartesian, cylindrical, etc.) influences the nature of kinematical equations. Fast paced. Includes kinematics, dynamics, conservation laws, central force fields, periodic motion, and special relativity. At the level of An Introduction to Mechanics by Kleppner and Kolenkow"
PHYS 1190,Introductory Laboratory (Transfer Supplement),1,Sat/Unsat,"Fall, Spring",three transfer credits for introductory physics lecture material and a degree requirement for laboratory component of that introductory course,,,,,,"Students perform the laboratory component of one of the introductory courses (PHYS 1112, PHYS 2207, PHYS 2208, PHYS 2213, PHYS 2214) to complement the lecture-related course credit acquired elsewhere. Those wishing to take equivalent of one of these introductory courses at another institution should receive prior approval from the physics director of undergraduate studies"
PHYS 1201,Why the Sky Is Blue: Aspects of the Physical World,3,Stdnt Opt,Fall,,,,(PBS-AS),,,"The world around us is constantly in motion: from the random thermal jostling of atoms to the swimming of bacteria, or the dancing of a ballerina these motions depend strongly on the size of the moving object. What physical laws govern motions on these different length scales? Our class will approach this question from an experiential point of view making use of in class demonstrations, movies, and extracurricular projects where students will construct simple experiments. The course is aimed to spark the curiosity of the general non-science student to engage with and explore the world around them. "
PHYS 2207,Fundamentals of Physics I,4,Stdnt Opt,Fall,"high school physics plus MATH 1110 or MATH 1106, or solid understanding of the basic concepts of introductory calculus",,,(PBS-AS),,"due to an overlap in content, students will receive credit for only one course in the following group: EAS 1600, PHYS 1101, PHYS 1112, PHYS 1116, PHYS 2207","PHYS 2207-PHYS 2208 is a two-semester introduction to physics, intended for students majoring in biological science, physical science, or mathematics. The course provides a rich exposure to the methods of physics and to the basic analytical and scientific communication skills required by all scientists. Lectures are illustrated with applications from the sciences, medicine, and everyday life. Labs highlight topics from the lectures and utilize computer-aided data acquisition and analysis. Recitation sections emphasize learning via cooperative problem-solving. The course covers mechanics, conservation laws, gravitation, fluids, oscillations and waves, acoustics and thermal physics. At the level of University Physics for the Physical and Life Sciences, Vol. I, by Kesten and Tauck"
PHYS 2213,Physics II: Electromagnetism,4,Stdnt Opt,"Fall, Spring, Summer","PHYS 1112 (or strong performance in PHYS 2207) and MATH 1920, or MATH 2220, or MATH 2240",,,(PBS-AS),,"due to an overlap in content, students may receive credit for only one course in the following group: AEP 2170, PHYS 1102, PHYS 2208, PHYS 2213, PHYS 2217","Second in a three semester introductory physics sequence. Topics include electrostatics, behavior of matter in electric fields, DC circuits, magnetic fields, Faraday's law, AC circuits, and electromagnetic waves. At the level of University Physics, Vol. 2, by Young and Freedman, 13th ed"
PHYS 2214,"Physics III: Oscillations, Waves, and Quantum Physics",4,Stdnt Opt,"Fall, Spring, Summer","PHYS 2213 (or strong performance in PHYS 2208); vector calculus at the level of MATH 1920 or, MATH 2220 or, MATH 2240 or MATH 2130. Students would benefit from prior exposure to differential equations at the level of MATH 2930, or from registration in that course",,,(PBS-AS),,"due to an overlap in content, students will not receive credit for both PHYS 2214 and PHYS 2218","For majors in engineering (including bio-, civil, and environmental engineering), computer and information science, physics, earth and atmospheric science, and other physical and biological sciences who wish to understand the oscillation, wave, and quantum phenomena behind everyday experiences and modern technology including scientific/medical instrumentation. Covers the physics of oscillations and wave phenomena, including driven oscillations and resonance, mechanical waves, sound waves, electromagnetic waves, standing waves, Doppler effect, polarization, wave reflection and transmission, interference, diffraction, geometric optics and optical instruments, wave properties of particles, particles in potential wells, light emission and absorption, and quantum tunneling.  With applications to phenomena and measurement technologies in engineering, the physical sciences, and biological sciences.  Some familiarity with differential equations, complex representation of sinusoids, and Fourier analysis is desirable but not essential. As with PHYS 1112 and PHYS 2213, pre-class preparation involves reading notes and/or watching videos, and in-class activities focus on problem solving, demonstrations, and applications"
PHYS 2216,Introduction to Special Relativity,1,Sat/Unsat,"Fall, Spring (weeks 1-5)",PHYS 1112 or PHYS 2207 or permission of instructor,,,,,"due to an overlap in content, students will not receive credit for both PHYS 2216 and PHYS 1116","Introduction to Einstein's Theory of Special Relativity, including Galilean and Lorentz transformations, the concept of simultaneity, time dilation and Lorentz contraction, the relativistic transformations of velocity, momentum and energy, and relativistic invariance in the laws of physics. At the level of An Introduction to Mechanics by Kleppner and Kolenkow"
PHYS 2217,Physics II: Electricity and Magnetism,4,Stdnt Opt,"Fall, Spring","strong performance in PHYS 1116 or very strong performance in PHYS 1112, and vector calculus at the level of  MATH 1920, MATH 2220, or MATH 2240. Mathematics prerequisites can be waived with at discretion of instructor. Students from PHYS 1112 should coregister in PHYS 2216, and consult with instructor. More mathematically sophisticated than PHYS 2213",,AEP 2170,(PBS-AS),," due to an overlap in content, students will receive credit for only one course in the following group: AEP 2170, PHYS 1102, PHYS 2208, PHYS 2213, PHYS 2217","Second in a three semester introductory physics sequence. Explores quantitative modeling of the physical world through a study of electricity and magnetism. More mathematical and abstract than a typical introductory electricity and magnetism course. Topics include electrostatics, behavior of matter in electric fields, circuits, magnetic fields, Faraday's law, AC circuits, and electromagnetic waves. Makes substantial use of vector calculus. At the level of Electricity and Magnetism by Purcell"
PHYS 2218,Physics III: Waves and Thermal Physics,4,Stdnt Opt,"Fall, Spring","PHYS 2217 or very strong performance in PHYS 2213. Students would benefit from prior exposure to differential equations at the level of MATH 2930 or from co-registration in that course. Some linear algebra may be used, either prior or concurrent enrollment in linear algebra is recommended (MATH 2940, MATH 2210, or MATH 2230)",,,(PBS-AS),,"due to an overlap in content, students will not receive credit for both PHYS 2214 and PHYS 2218","This course is divided into two parts. The larger segment of the course typically focuses on wave phenomena. Topics include coupled harmonic oscillators, strings, sound and light waves, superposition principle, wave equations, Fourier series and transforms, diffraction and interference. The discussion is at the level of The Physics of Waves by Georgi. The second segment of the course covers thermodynamics and statistical mechanics at the level of Thermal Physics by Schroeder"
PHYS 3316,Basics of Quantum Mechanics,3,Stdnt Opt,"Fall, Spring",PHYS 2214 or PHYS 2218; PHYS 1116 or PHYS 2216; and coregistration in MATH 2940 or  MATH 2210 or MATH 2230,,,(PBS-AS),,,"Topics include breakdown of classical concepts in microphysics; light quanta and matter waves; Schrödinger equation and solutions for square well, harmonic oscillator, and the hydrogen atom; wave packets, scattering and tunneling effects, angular momentum, spin, and magnetic moments. At the level of An Introduction to Quantum Physics by French and Taylor and Introduction to Quantum Physics by Griffiths"
PHYS 3317,Applications of Quantum Mechanics,3,Stdnt Opt,Fall,"PHYS 3316. Should be taken before PHYS 4443.  Prior exposure to programming (Matlab, Mathematica, and/or Python) would be beneficial",,,(PBS-AS),,,"Covers a number of applications of quantum mechanics to topics in modern physics. Uses the tools developed in PHYS 3316, and does not introduce new formalism. Topics include: the physics of single and multi-electron atoms, introduction to quantum statistics, band theory of solids, superconductivity, nuclear structure, elementary particle physics, and quantum computing.  Computational tools will be used to gain insights into the behavior of quantum systems. Previous familiarity with programing is a plus, though the course is self-contained. Students will develop their order-of-magnitude reasoning, and their modeling skills"
PHYS 3327,Advanced Electricity and Magnetism,4,Stdnt Opt,Fall,"PHYS 2217 /PHYS 2218 , or PHYS 2213 /PHYS 2214","AEP 4210 or appropriate mathematics course(s) that cover complex analysis, vector calculus, Fourier transforms and techniques for studying boundary value problems",,(PBS-AS),,,"Focuses on advanced electro/magnetostatics, such as vector and scalar potentials and multipole expansion of the potential solutions to Laplace's Equation and boundary value problems, as well as  time-dependent electrodynamics: Maxwell's Equations, electromagnetic waves, reflection and refraction, wave guides,  and generation of electromagnetic radiation (retarded potential). As time permits, topics will be drawn from antennas, relativistic electrodynamics, four vectors, Lorentz, and transformation of fields based on the interest of the class.  At the level of Classical Electromagnetic Radiation by Heald and Marion or the more advanced chapters of Introduction to Electrodynamics by Griffiths"
PHYS 3330,Modern Experimental Optics,4,Stdnt Opt,Fall,,,AEP 3300,(PBS-AS),,,"A practical laboratory course in basic and modern optics. Students use lasers and basic optical bench equipment to cover a wide range of topics from geometrical optics to interference, diffraction, and polarization. Each experimental setup is equipped with standard, off-the-shelf optics and opto-mechanical components to provide the students with hands-on experience in practical laboratory techniques currently employed in physics, chemistry, biology, and engineering. Students are also introduced to digital imaging and image processing techniques. Five projects are prescribed and one last project defined and designed by the student with help from the instructor. Each project will be documented by a professional laboratory notebook and a detailed scientific report. At the level of Optics by Hecht"
PHYS 3360,Electronic Circuits,4,Stdnt Opt,"Fall, Spring","undergraduate course in electricity and magnetism (e.g., PHYS 2208, PHYS 2213, or PHYS 2217) or permission of instructor",,AEP 3630,(PBS-AS),,,"Practical electronics as encountered in a scientific or engineering research/development environment. Analyze, design, build, and test circuits using discrete components and integrated circuits. Analog circuits: resistors, capacitors, operational amplifiers, feedback amplifiers, oscillators, comparators, passive and active filters, diodes, and transistor switches and amplifiers. Digital circuits: combinational and sequential logic (gates, flipflops, registers, counters, timers), analog to digital (ADC) and digital to analog (DAC) conversion, signal averaging, and computer architecture and interfacing. Additional topics may include analog and digital signal processing, light wave communications, transducers, noise reduction techniques, and computer-aided circuit design. At the level of Art of Electronics by Horowitz and Hill"
PHYS 4230,Statistical Thermodynamics,4,Graded,Fall,"junior level quantum mechanics, electricity and magnetism, and mathematics at the level of  AEP 3610, AEP 3550, AEP 4210 and AEP 4220",,AEP 4230,(PBS-AS),,,"Quantum statistical basis for equilibrium thermodynamics, microcanonical, canonical and grand canonical ensembles, and partition functions. Classical and quantum ideal gases, paramagnetic and multiple-state systems. Maxwell-Boltzmann, Fermi-Dirac, and Bose-Einstein statistics and applications. Introduction to systems of interacting particles. At the level of Introductory Statistical Mechanics by Bowley and Sanchez"
PHYS 4400,Informal Advanced Laboratory,1-3,Stdnt Opt,"Fall, Spring",two years physics or permission of instructor,,"PHYS 4410, PHYS 6510, PHYS 6500",,,,"Experiments of widely varying difficulty in one or more areas, as listed under PHYS 4410, may be done to fill the student's special requirements"
PHYS 4410,Advanced Experimental Physics,4,Stdnt Opt,"Fall, Spring","PHYS 3327 ,PHYS 3318, or permission of instructor",,"PHYS 4400, PHYS 6510, PHYS 6500",(PBS-AS),,,"Over 50 available experiments on various topics including atomic and molecular spectroscopy, optics, condensed matter physics, nuclear physics, electrical and microwave circuits, x-rays, and magnetic resonance. Each student selects and performs three experiments. Independent work is stressed, and scientific writing and presentation skills are emphasized. Weekly lectures will cover techniques and skills necessary for the class and experimental physics in general"
PHYS 4433,Introduction to Cosmology,4,Stdnt Opt,Fall,"math/calculus at 2000-level, physics at 3000-level or permission of instructor",,ASTRO 4433,(PBS-AS),,,"An introduction to theoretical and observational cosmology aimed at interested science and engineering majors. Topics include an introduction to general relativity as applied to the cosmos; the cosmic expansion history and how it relates to the nature of matter in the universe; processes in the early universe; how galaxies and clusters of galaxies form; current and prospective cosmological surveys of galaxies, galaxy clusters, gravitational lensing, and the cosmic microwave background. The material is at a less technical level than the graduate cosmology course ASTRO 6599"
PHYS 4445,Introduction to General Relativity,4,Stdnt Opt,Fall,"classical mechanics at the level of PHYS 3318 and special relativity at the level of PHYS 1116 or PHYS 2216. Also, electromagnetism at the level of  PHYS 3327 is useful",,ASTRO 4445,(PBS-AS),,,"One-semester introduction to general relativity that develops the essential structure and phenomenology of the theory without requiring prior exposure to tensor analysis. General relativity is a fundamental cornerstone of physics that underlies several of the most exciting areas of current research, including relativistic astrophysics, cosmology, and the search for a quantum theory of gravity. The course briefly reviews special relativity, introduces basic aspects of differential geometry, including metrics, geodesics, and the Riemann tensor, describes black hole spacetimes and cosmological solutions, and concludes with the Einstein equation and its linearized gravitational wave solutions. At the level of Gravity: An Introduction to Einstein's General Relativity by Hartle"
PHYS 4454,Introductory Solid State Physics,4,Stdnt Opt,Fall,"PHYS 4443, AEP 3620, or CHEM 7930 highly desirable but not required",,AEP 4500,(PBS-AS),,,"Introduction the physics of crystalline solids. Covers crystal structures; electronic states; lattice vibrations; and metals, insulators, and semiconductors. Covers optical properties, magnetism, and superconductivity as time allows. The majority of the course addresses the foundations of the subject, but time is devoted to modern and/or technologically important topics such as quantum size effects. At the level of Introduction to Solid State Physics by Kittel or Solid State Physics by Ashcroft and Mermin"
PHYS 4480,Computational Physics,3,Sat/Unsat,Fall,,,"ASTRO 7690, PHYS 7680",(PBS-AS),,,"Covers numerical methods for ordinary and partial differential equations, linear algebra and eigenvalue problems, integration, nonlinear equations, optimization, and fast Fourier transforms. Find out how and why the ""black-box"" numerical routines you use work, how to improve and generalize them, and how to fix them when they don't. Based on the text Numerical Recipes by William H. Press, Saul A. Teukolsky, William T. Vetterling, and Brian P. Flannery"
PHYS 4484,Teaching and Learning Physics,1,Sat/Unsat,"Fall, Spring",,,PHYS 7684,,,,"This 1.5-hour weekly seminar provides undergraduate and graduate students with an introduction to core concepts in teaching and learning physics. Participants read and discuss articles and videos, reflect on their own teaching and learning experiences, and engage in collaborative activities that help them become more effective teachers, learners, and communicators. This seminar is especially valuable for those considering teaching physics at some point in their careers, or who want to improve their own physics learning skills. Topics may include: question types and questioning strategies; classroom discourse; neurological basis of learning; expertise acquisition and expert performance; deliberate practice; misconceptions, mental models and conceptual change; mindsets and psychological interventions; classroom diversity and microaggressions; multiple intelligences and multiple representations; metacognition; active learning; the nature of science; the qualities of effective teachers; and evaluating teaching and learning"
PHYS 4485,Teaching Experience I,1,Sat/Unsat,"Fall, Spring","previous enrollment in course to be taught or equivalent, and concurrent or previous enrollment in PHYS 4484",,,,,,"Designed to provide qualified undergraduate students who possess an interest in teaching with a structured experience teaching physics.  Participants collaborate with instructors and graduate teaching assistants to facilitate cooperative learning sessions, laboratory investigations, or homework help sessions.  Total weekly time commitment is 3-4 hours, including instructional contact time (2 hours), preparation time, and instructional staff meeting time"
PHYS 4486,Teaching Experience II,1-3,Stdnt Opt,"Fall, Spring","minimum grade of A in PHYS 1101/PHYS 1102/PHYS 2207/PHYS 2208, or A- in PHYS 1112/PHYS 2213, or B+ in PHYS 1116/PHYS 2217, or comparable AP or transfer credit",,,,,,"Teaching experience for qualified undergraduate students in PHYS 1101/PHYS 1102. Contact time will be in the course's Learning Center, in a team environment with graduate student TAs and faculty. Activities include tutoring individual students, working with small groups, assisting students with lab experiments, and participating in course development initiatives"
PHYS 4487,Teaching Experience III,1-3,Stdnt Opt,"Fall, Spring",,,,,,,"Continuation of PHYS 4486. Teaching experience for qualified undergraduate students to help with PHYS 1101/PHYS 1102. Contact time will be in the course's Learning Center, in a team environment with graduate student TAs and faculty. Activities include tutoring individual students, working with small groups, assisting students with lab experiments, and participating in course development initiatives.Continuation of PHYS 4486. Teaching experience for qualified undergraduate students in PHYS 1101/PHYS 1102. Contact time will be in the course's Learning Center, in a team environment with graduate student TAs and faculty. Activities include tutoring individual students, working with small groups, assisting students with lab experiments, and participating in course development initiatives"
PHYS 4490,Independent Study in Physics,1-4,Stdnt Opt,"Fall, Spring",,,,,,,"Individual project work (reading or laboratory) in any branch of physics.  Products vary, but may include a thesis. Evaluation criteria are decided between student and faculty member"
PHYS 4498,Senior Thesis,3,Graded,Fall,completion of the core requirements for the Physics major,,,(PBS-AS),,,"The first half of a two-semester thesis course involving physics-related research under the direct supervision of a faculty member. The thesis research may take many forms including but not restricted to : theoretical calculations, design of instrumentation, experimental research, or numerical simulations. Students wishing to pursue the senior thesis must submit a proposal, with the approval of a faculty supervisor, in spring of their junior year. Completion of the Senior Thesis requires : 1) 3 units of 4498 and 3 units of 4499 (total of 6 credits for the year), 2) a written thesis document and 3) and an oral presentation"
PHYS 6500,Informal Graduate Laboratory,1-2,Graded,"Fall, Spring",,,"PHYS 4400, PHYS 4410, PHYS 6510",,,,"Experiments of widely varying difficulty in one or more areas, as listed under PHYS 6510, may be done to fill special requirements"
PHYS 6510,Advanced Experimental Physics,3,Graded,"Fall, Spring",,,"PHYS 4400, PHYS 4410, PHYS 6500",,,,"Over 50 available experiments on various topics including atomic and molecular spectroscopy, optics, condensed matter physics, nuclear physics, electrical and microwave circuits, x-rays, and magnetic resonance. Each student selects and performs three experiments. Independent work is stressed, and scientific writing and presentation skills are emphasized. Weekly lectures will cover techniques and skills necessary for the class and experimental physics in general"
PHYS 6520,Projects in Experimental Physics,1-3,Graded,"Fall, Spring",PHYS 6510,,,,,,Projects of modern topical interest that involve some independent development work by student. Opportunity for more initiative in experimental work than is possible in PHYS 6510
PHYS 6561,Classical Electrodynamics,3,Stdnt Opt,Fall,,,,,,,"Covers special relativity, Maxwell's equations, electromagnetic potentials, conservation laws, Green's functions, electromagnetic waves, dispersion, radiation theory, and scattering. The practical application of appropriate mathematical methods is emphasized. At the level of Classical Electrodynamics by Jackson"
PHYS 6572,Quantum Mechanics I,4,Graded,Fall,,,,,,,"First part of the two-semester graduate quantum mechanics sequence. Covers non-relativistic quantum physics, focusing on fundamental conceptual issues and methods. Topics include: fundamental concepts of quantum mechanics using the Dirac notation, theory of angular momentum and spin, symmetries,  approximation methods and identical particles, at the level of Sakurai Modern Quantum Mechanics"
PHYS 7601,Foundations of Fluid Mechanics I,4,Graded,Fall,"one semester of fluid mechanics equivalent to MAE 3230 or higher, in addition to  basic  knowledge in Vector Calculus, Ordinary Differential Equations, Partial Differential Equations, and Complex Variable Analysis",,MAE 6010,,,,"Foundations of fluid mechanics from an advanced viewpoint, including formulation of continuum fluid dynamics; kinematic descriptions of fluid flow, derivation of the Navier-Stokes equations and energy equation for compressible fluids; and sound waves, viscous flows, boundary layers, and potential flows"
PHYS 7635,Solid-State Physics I,3,Stdnt Opt,Fall,"good undergraduate solid-state physics course (e.g., PHYS 4454), undergraduate statistical mechanics, and familiarity with graduate-level quantum mechanics",,,,,,"Survey of the physics of solids: crystal structures, X-ray diffraction, phonons, and electrons. Selected topics from semiconductors, magnetism, superconductivity, disordered materials, topological materials, and mesoscopic physics. The focus is to enable graduate research at the current frontiers of condensed matter physics.  In addition to the course lectures, students are expected to attend either the LASSP/AEP seminar at 12:20 pm on Tuesdays or the weekly research seminar for their home department.  An optional study hall/homework section will be held 2-3 pm on Thursdays"
PHYS 7651,Relativistic Quantum Field Theory I,3,Stdnt Opt,Fall,,,,,,,"Introduction to relativistic quantum field theory for applications in particle physics. Topics include quantization of Klein-Gordon, Dirac and gauge fields, Lorentz invariance in quantum theory, perturbation theory, Feynman diagrams, calculation of decay rates and cross sections, and an introduction to radiative corrections, renormalization and effective field theories. At the level of Quantum Field Theory and the Standard Model by Schwartz"
PHYS 7653,Statistical Physics II,3,Stdnt Opt,Fall,,,,,,,"An advanced, graduate-level exploration of selected topics in statistical mechanics -- topics such as renormalization-group methods, computational methods, machine learning, quantum criticality, conformal bootstrap methods, etc"
PHYS 7680,Computational Physics,3,Sat/Unsat,Fall,,,"ASTRO 7690, PHYS 4480",,,,"Covers numerical methods for ordinary and partial differential equations, linear algebra and eigenvalue problems, integration, nonlinear equations, optimization, and fast Fourier transforms. Find out how and why the ""black-box"" numerical routines you use work, how to improve and generalize them, and how to fix them when they don't. Based on the text Numerical Recipes by William H. Press, Saul A. Teukolsky, William T. Vetterling, and Brian P. Flannery"
PHYS 7684,Teaching and Learning Physics,1,Sat/Unsat,"Fall, Spring",,,PHYS 4484,,,,"This 1.5-hour weekly seminar provides undergraduate and graduate students with an introduction to core concepts in physics education. Participants discuss articles and videos drawn from physics and science education research and from cognitive science, and engage in collaborative activities that help them become more effective teachers, communicators and learners. This seminar is especially valuable for those considering teaching physics at some point in their careers. Topics include: Questioning Strategies, Classroom Discourse, Teaching through misconceptions, Argumentation approach to instruction, Learning Theory, Conceptions and Conceptual Change and Fixed vs Growth Mind-set, Science communication. Text: Articles from science, engineering, and math education journals"
PHYS 7685,Special Topics in Physics,1,Sat/Unsat,Fall,,,,,,,"Offerings are announced each semester. Typical topics are group theory, analyticity in particle physics, weak interactions, superfluids, stellar evolution, surface physics, Monte Carlo methods, low-temperature physics, magnetic resonance, phase transitions, and the renormalization group"
PHYS 7688,Topics in Accelerator Physics,3,Sat/Unsat,Fall,,,,,,,"After an introduction to the history of particle accelerators and to their fundamental physical principles, special topics in accelerator physics will be covered. Such topics are microwave structures in particle acceleration, linear and nonlinear beam dynamics, collective effects and beam instabilities, characteristics of synchrotron radiation, a project in storage ring design, and experiments with charged particle beams at Cornell's accelerator laboratory"
PHYS 7690,Independent Study in Physics,1-4,Stdnt Opt,"Fall, Spring",,,,,,,"Special graduate study in some branch of physics, either theoretical or experimental, under the direction of any professorial member of the staff"
PLBIO 2300,Global Plant Biodiversity and Vegetation,3,Stdnt Opt,Fall (offered alternate years),,,,,,,"Plants are distributed across the globe in distinctive vegetation types, and have a close association with local and global climate. This course discusses factors determining vegetation structure, plant diversity, biodiversity hotspots, plant adaptations, human-plant interactions and climate change with an emphasis on ecological concepts, plant-climate interactions and plant adaptation at a very basic level. Intended for both Plant Sciences majors and students without a strong background in plant sciences. An associated field trip to Patagonia that was previously offered with this course is now offered as a separate course with credits in the spring semester"
PLBIO 2400,Green World/Blue Planet,3,Stdnt Opt,"Fall, Winter (three-week session), Summer (six-week session)",,,,(BIOLS-AG),,,"Focuses on helping individuals understand how scientific information relates to the issues they face as citizens, in management decision making, and in public policy. To what extent should genetic engineering of crop plants be permitted? Should we place limits on fossil fuel consumption as a means of limiting global warming and global climate change? Must human endeavors be restricted in certain areas to maintain diversity? The format of this course is interactive, with lectures and discussions about how we as a society deal with controversial issues"
PLBIO 2410,Introductory Plant Diversity and Evolution,3,Graded,Fall,,,,(BIOLS-AG),,,"Introduction to plant diversity, ecology, structure, and evolutionary adaptation, with an emphasis on land plants. Laboratory and lectures are integrated to provide hands-on skills and concepts. First and second weeks of laboratory are field trips, starting with the first full week of classes"
PLBIO 2470,Plants and People,3,Stdnt Opt,Fall (offered alternate years),,,,"(BIONLS-AG, OPHLS-AG)",,,"The course explores the economic and agricultural importance of plants to people. Topics include the roles of plants as sources of food, shelter, fiber, and medicines, as well as the cultural and historical aspects of economic botany, and will instill an appreciation of our connection with plants"
PLBIO 3100,Medicinal Botany and Drug Discovery,2,Graded,Fall,"a minimum of one semester of introductory biology (either BIOG 1140, BIOG 1440, or BIOMG 1350) or one semester of organic chemistry (either CHEM 1570, CHEM 3530, or CHEM 3570)",,,,,,"Plants have been a source of medicinal agents for thousands of years and a remarkable number of modern drugs have been isolated or derived from plants. In this course, we will explore the mechanisms of action and effects of injurious plants (e.g., poisons, causing allergic reactions), of medicinal plants found to have remedial properties, and discuss which body system(s) they affect (e.g., digestive, urinary), and psychoactive plants affecting the central nervous system (e.g., hallucinogens, stimulants). We will get familiar with the chemistry, pharmacology and efficacy demonstrated in clinical trials of the most used plant-derived drugs, and the mechanisms of the diseases targeted with these treatments. Furthermore, we will discuss the biosynthesis and distribution of plant secondary metabolites, the use of techniques in the isolation and structure elucidation of natural products, and of biological assays used in the discovery of chemicals with pharmacological activity, and the steps involved in drug production and approval"
PLBIO 4220,Comparative Plant Development: Evo-Devo,2,Stdnt Opt,Fall,"BIOMG 2800 or PLBRG 2250, plus PLBIO 2410 or permission of instructor",,,,,,A comparative analysis of the developmental-genetic mechanisms contributing to the evolution of plant morphological structure and diversity
PLBIO 4831,Concepts and Techniques in Plant Molecular Biology,3,Stdnt Opt,Fall,PLBRG 2250 or BIOMG 2800; BIOMG 3300 or BIOMG 3310 or BIOMG 3330 or BIOMG 3350,,,,,,"This course is the first of a two-semester sequence (with PLBIO 4841) which together provide a broad overview of concepts related to the study of plant molecular biology. It is intended to bring first-year graduate students in plant molecular biology to a common background in genetics, biochemistry and phylogenetics. The second-semester course covers anatomy, cell biology and development. These courses are also appropriate for upper-level students in Plant Biology and Plant Sciences"
PLBIO 6410,Laboratory in Plant Molecular Biology,4,Graded,Fall,BIOMG 2800 or PLBRG 2250; BIOMG 3300 or BIOMG 3330 or BIOMG 3350 or BIOMG 3310 or equivalent,,BIOMG 6410,,,,"Includes selected experiments on gene expression, biolistic transformation, confocal microscopy, laser capture microdissection, microarray analysis, genetic mapping and mutant analysis, transposon tagging, proteomics, and metabolite analysis"
PLBIO 6560,Topics in Plant Evolution,1,Stdnt Opt,"Fall, Spring (offered alternate years)","PLBIO 4480 or equivalent background in evolution, or permission of instructor",,,,,,"Series of selected topics to provide a background in plant evolution, paleobotanical literature, and evolutionary theory. Among the topics discussed are the origin of a terrestrial flora, the evolution of the seed plants, and the origin and adaptive radiation of the angiosperms"
PLBIO 7400,Plant Biology Seminar,1,S/U NoAud,"Fall, Spring",,,,,,,"Lectures on current research in plant biology, presented by visitors and staff"
PLBIO 7420,Current Papers in Plant Biology,1,Sat/Unsat,Fall or Spring,,,,,,,"Students in this class read and discuss recently published papers in plant molecular biology. A faculty member from the Plant Biology section in the School of Integrated Plant Sciences will assign the reading material and will facilitate the student discussions. To enable in-depth review and discussion, the literature reading in each semester will have a common theme, which will generally be based on the research interests and expertise of the faculty mentor. The class is intended primarily for graduate students, but undergraduates may participate with the permission of the instructor"
PLBIO 7430,Faculty Research in Plant Cell and Molecular Biology,1,Sat/Unsat,Fall,,,,,,,Introduction for graduate students to the research being conducted by Cornell faculty in the Plant Cell and Molecular Biology Program
PLBIO 7440,Graduate Research in Plant Biology,1,Sat/Unsat,Fall or Spring,,,,,,,"After the first year, each student presents one seminar per year on his or her thesis research and then meets with the thesis committee members for evaluation. First-year students only attend the seminar series, they do not present. Second-year students give a 25-min. seminar, while students in their third and higher years present a 50-min. seminar"
PLBIO 7490,Graduate Research in Botany,1-15,Stdnt Opt,Fall or Spring,,,,,,,Intended for graduate students in Plant Biology who are working with faculty members on an individual basis towards a PhD thesis
PLBRG 4030,Genetic Improvement of Crop Plants,3,Graded,Fall,BIOMG 2800 or PLBRG 2250 or other standard genetics course and course in crops or horticulture,,,(OPHLS-AG),,,"Genetic enhancement of crop value to humans began with domestication and continues with farmers' variety development and scientifically trained plant breeders' applications of Mendelian, quantitative, and molecular genetics. This course examines crop genetic improvement methods by discussing the history and current practice of plant breeding, tools available to breeders, choices and modifications of those tools to meet specific objectives, and challenges plant breeders face in developing varieties for the future"
PLBRG 4050,"Invention and Technology Commercialization: IP Mgmt for Scientists, Engineers, and Entrepreneurs",3,Stdnt Opt,Fall,,,IARD 4050,(OPHLS-AG),,,"Covers statutory protection (copyright, trademarks, patents, plant variety protection), contracts (from material transfer to licensing), management of IP (e.g., freedom-to-operate, valuation, genetic resources, trade, and marketing), and negotiation. Emphasizes technology transfer and international aspects. The course is particularly relevant to students interested in science management, technology transfer, international agriculture, and business"
