Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
NBA 6430,Managerial Spreadsheet Modeling,1.5,GradeNoAud,"Fall, Spring",,,,,,,"The goal of this hands-on, lab-style course, taught in the Parker Center, is to develop proficiency in quantitative modeling within the environment of Microsoft Excel. Students develop and use spreadsheets to analyze a variety of business problems. The course has two principal components: spreadsheets and models. Spreadsheet topics include principles of good spreadsheet design, the effective presentation of information through spreadsheets (including graphical controls like sliding bars), and advanced Excel features (e.g., data validation, conditional formatting, scenarios). Modeling topics include the art of finding the appropriate level of modeling detail, practice in dealing with vague and unstructured problems, sensitivity analysis, and working with incomplete and unreliable data"
NBA 6540,Power and Politics in Organizations,1.5,GradeNoAud,Spring,,,,,,,"This course is about the art and science of influence in organizations. While many people are ambivalent, even disdainful, of those who wield power and influence at work, organizations are fundamentally political entities, and power and influence are key mechanisms by which things get done. Without political capital your ideas will too often fail to be recognized or implemented and your career progression will be more challenging and potentially limited. All aspiring leaders therefore stand to benefit from developing greater political acumen. This course aims to enhance your political intelligence and interpersonal influence through building your knowledge base and equipping you with an expert toolkit to become a more astute manager and successful leader without sacrificing your authenticity. After taking this course, you will be able to: (1) diagnose the sources and distribution of power in organizations, (2) formulate strategies for building your own sources of power, (3) understand your own natural influence style, and sharpen your ability to interact and communicate with others in ways that make you more influential, (4) apply the principles of power and influence in groups and organizations, and (5) anticipate and guard against the pitfalls of power including ethical lapses and the loss of power"
NBA 6550,Introduction to SQL,1.5,GradeNoAud,Spring,,,,,,,"This course teaches the basic skills for acquisition, management, and visualization of large datasets. Students will learn how to collect datasets from the web; use SQL to store, manage, and query databases; construct quick and insightful multi-dimensional visualizations; and use R to clean and manipulate data. This material complements, but is not required, for the course in advanced methods in data analytics NBA 6920"
NBA 6560,Valuation Principles,1.5,GradeNoAud,"Fall, Spring",,,,,,,"This course provides fundamental concepts and tools to value firms and assets using an economic framework. It begins with an overview of three approaches to valuation: 1) discounted cash flow (DCF); 2) valuation by multiples using comparable firms; and 3) real-options. We will first discuss how valuation by multiples and the DCF approach are one and the same. Then, we will discuss these two approaches in detail. We will also discuss issues concerning the cost of capital, and the real-options approach to value assets. Both conceptual understanding and practical implementations through case studies will be emphasized"
NBA 6607,Executive Compensation,2,GradeNoAud,,,,ILRHR 5607,,,,"This course will provide students with an overview of the design, structure, purpose and ""fairness"" of executive compensation as seen from the perspective of all stakeholders including executives, other employees, regulators, board members, institutional shareholders, independent advisors and the independent press.  Students will learn the structure of all components of executive pay (including base pay, annual incentives, performance plans and equity based pay), understand how performance and pay levels are determined and investigate how the various stakeholders interact in the decision-making process. The course will examine each critical decision made in the executive pay determination process to uncover why decisions are made and the leverage applied by each of the constituent parties. The course will also examine the linkages between executive compensation and business strategy as well as the issues surrounding compliance with securities laws, tax regulations, accounting standards and corporate governance. Lectures will be supplemented with guest speakers representing the stakeholder groups"
NBA 6620,Product Marketing Insights,3,Opt NoAud,Spring,,,,,,,"This course covers case studies on product management. Students will learn about the Big Red Marketing frameworks – a set of decisions making frameworks to guide strategic marketing decisions. These frameworks address how to launch new products, write positioning statements, build brands, managing portfolios of products, and optimize ad spends. This course is essential for students going into product/brand management jobs. Students interested in general management, consulting, corporate finance, and those who plan to start their own businesses will also find this course useful. Although this course is for students in the AMBA and MBA programs, in the past, some students from the engineering programs, the Hotel School and ILR have also attended this course"
NBA 6682,Crisis Communications for Business Leaders,1.5,S/U NoAud,"Fall, Spring",,,,,,,"Business leaders today constantly face crises that threaten their company's reputation. Such defining moments require effective crisis communication to mitigate negative effects, build trust with the organization's internal and external audiences and navigate through the crisis gracefully and effectively towards resolution. In this course you will learn to anticipate and appreciate the complexities and challenges of brand reputation management during a crisis and develop strategies and techniques to communicate with various constituencies, especially the media/public, employees and major stakeholders. You will apply principles of effective crisis communication management through a simulation, and will develop message maps for emergency and other crisis scenarios. Course work includes readings, case analyses, and simulations"
NBA 6690,Building a Consumer Internet Business,1,Opt NoAud,,,,,,,,No description available
NBA 6710,Ethical Decision Making in Management,1.5,GradeNoAud,"Fall, Spring",,,,,,,"Poor moral judgment can ruin a manager's career or even sink a company. In general, an organization cannot survive without the trust of numerous stakeholders, and ethical lapses destroy trust and threaten vital stakeholder relationships. In today's volatile and fiercely competitive business environment, a manager must be able to identify and effectively resolve ethical issues that inevitably arise in the pursuit of business (and career) objectives. This course is designed to enhance students' skills in moral reasoning as it applies to managerial decision making. It begins by examining normative concepts and principles that typically enter into moral reasoning, then uses those concepts and principles to analyze cases. Discussions are designed to help students understand the moral issues confronting the decision makers in the cases and explore how those issues might be addressed in ethically responsible ways"
NBA 6720,Managing Family and Privately Held Firms,1.5,Opt NoAud,Spring,,,,,,,"Most companies around the world are controlled by their founding families, including more than half of all public corporations in Europe, and more than two thirds of those in Asia. Even in the United States, where ownership dispersion is at its highest, founding families exercise a significant degree of control over more than half of all public corporations. This course explores the challenges and opportunities created by family leadership and ownership. This elective is designed for students who may be involved in family firms and closely held companies in a variety of roles: joining either their own family's or someone else's firm, and students who will do business with family firms, consult to them, invest in them, work with them in private wealth management, mergers and acquisitions, banking, consulting etc. Through case studies, lectures, student projects and guest speakers, the course provides students with exposure to the unique finance, governance, and management issues faced by family firms, and ways in which these issues can be addressed. The course provides students with a framework for analyzing how family ownership, control, and management affect value, and whether and how more value can be created for the various stakeholders. The course brings an integrated financial and managerial perspective to the study of family firms focusing on the financial and corporate governance aspects of family control and their managerial implications"
NBA 6780,Advanced Private Equity: Negotiations and Structuring,2,GradeNoAud,Spring,"NBA 5370, NBA 5570 or NBA 6560 and NBA 5110 or NBA 6430",,,,,,"This course focuses on hand-on aspects of private equity deals.  Topics covered include:  Private equity funds and their formation, industries and business models, investment and exit types, management, good investment selection, due diligence, leverage, contracts and M&A legal issues, and valuation. There will be a final project"
NBA 6820,Negotiation 1: Negotiation Essentials,1.5,GradeNoAud,"Fall, Spring",,,,,,,Negotiation is the art and science of securing an agreement between people who have some conflicting interests
NBA 6860,Startup Learning Series,1,S/U NoAud,Spring,,,,,,,"An introduction of core concepts encountered in entrepreneurial businesses. The class is designed to broadly prepare students for working in start-up entrepreneurial environments and assist in fostering a like mindset. The course consists of lectures, guest speakers and a short written paper. By the end of the course, students will be able to discuss topics and issues related to beginning and running start-up companies. Participants will understand terminology and general concept categories including idea validation and market assessment, product and marketing strategy, networking, team selection culture and team building, legalities formation issues, business partnerships, marketing tactics, patents trademarks copyrights and financing business"
NBA 6870,"Leading Across Differences: Understanding Identity, Dialogue, and Influence",1.5,GradeNoAud,Spring,,,,,,,"As a leader in any organizational context, your ability to collaborate with a broad cross section of colleagues is a key driver of individual influence and collective success. Through a highly interactive and engaging process known as intergroup dialogue, this course will provide students with an opportunity to: explore how their own social identities shape their professional choices and leadership style, build capability to have meaningful dialogue and effective collaboration across social, cultural and power differences, and explore the power of alliances and allies when seeking to create an inclusive team/organizational environment. The primary assignments for this course are readings and journaling with class participation being a significant portion of the grade"
NBA 6880,"Financial Distress, Bankruptcy and Restructuring",1.5,GradeNoAud,Spring,,,LAW 6235,,,,"This course develops the framework for evaluating the gains, costs, and risks of managing firms' assets and liabilities in financial distress, including periods of formal bankruptcy and restructuring. It takes the perspective of managers as well as that of financial market participants ― e.g., investors, analysts, legal professionals, regulators ― that monitor and evaluate corporate policies in distress situations. The course will do so going beyond standard textbook coverage, making sense of available research on financial distress, bankruptcy and reorganizations, looking at what professionals think via surveys, and studying real-world examples. All of these elements are integrated and analyzed with rigorous methodology. Yet, our goal is to understand the various objectives economic agents ultimately mean to achieve"
NBA 6910,Physical Product Entrepreneurship,1.5,Opt NoAud,Spring,,,,,,,"The Physical Product Entrepreneurship course introduces students to the renaissance in physical product development created by the emergence of new desktop manufacturing technologies, small-scale electronics production, and internet based market aggregation all combined with Lean Startup principals. Unlike an engineering course that focuses on the ""nuts and bolts"" of creating a physical product this course will examine the creation of the product business itself rather than the actual device. This course is appropriate for the student exploring the creation of a hardware startup as well as students pursuing a career in product management at a physical product company. Topics covered will include both the current state of the ecosystem and provide a framework for accessing and incorporating upcoming innovations"
NBA 6920,Advanced Data Analytics Applications and Methods,1.5,GradeNoAud,Spring,,,NBA 6920,,,,"Learn the diverse data mining techniques used in business applications to recognize patterns and make intelligent use of large amount of data. This includes logistic regression, classification trees, clustering and more.   Get a sense of the range of applications of data mining techniques in business, healthcare, and elsewhere, gain hands-on experience through realistic samples and a project using real data"
NBA 6950,Game Theory and Business Strategy,1.5,GradeNoAud,Spring,,,,,,,"Game theory is the science of strategic decision making in situations where players' actions are interdependent. It provides a method for identifying optimal strategies and predicting the outcomes of strategic interactions. Using lectures, in-class games, and assignments, this course develops the basic tools of game theory as they relate to business situations, and then applies them real-world cases. Topics include strategic cooperation and punishment between firms, strategic commitments, predatory and limit pricing, entry deterrence, and auctions. The final deliverable is a take-home essay in which you apply the course material to a game theoretic setting of your choice. This course requires only basic mathematics skills, but a familiarity with microeconomics and strategy is recommended"
NBAY 5020,Managerial Reporting,1.5,GradeNoAud,Spring,,,,,,,"Management reporting systems are like power tools. They help you improve performance quickly and effectively, but one careless moment can cause irreparable damage and serious injury. This course encourages both deep skepticism about performance measures and pragmatic recognition of how useful they can be. Thoughtless adherence to performance measures leads many to decry ""bean counters,"" and emphasize that ""Not everything that counts can be counted, and not everything that can be counted counts."" Yet something gets counted whenever we need to make critical decisions throughout the workplace, politics and daily life. This course will help students interpret the performance measures generated by the managerial reporting systems most pervasive in modern organizations, design systems that generate more useful measures, and make better use those measures — even when what gets counted is but a misleading shadow of what counts"
NBAY 5100,Social Entrepreneurship,1,GradeNoAud,Spring,,,,,,,"The goal of this course to prepare students to lead companies that have embedded social missions and to engage various stakeholders that are at the nexus of business and social value. Internally, leaders will need to be prepared to manage the organization's culture, establish a mission, and find synergies in pursuit of a triple bottom line. Externally, leaders must manage not only supply chain and customer relationships, but also seek to fundamentally change the social, environmental and legal environments in which business operates"
NBAY 5180,Design Thinking,1,GradeNoAud,"Fall, Spring",,,,,,,"This hands-on course will prepare you to be future innovators by teaching you Design Thinking, the human-centered design methodology pioneered by IDEO and Stanford d.school founder, David Kelley. You will work on a team with peers from other disciplines so as to experience the importance of ""radical collaboration."" All teams will work on the same challenge, and you will be asked to design an innovative solution to this complex problem"
NBAY 5240,Macroeconomics and International Trade,1,GradeNoAud,Spring,,,,,,,"This course introduces basic concepts and tools from macroeconomic theory and applies them to current events. Its purpose is to help the students become informed observers of the macroeconomic issues that are most frequently reported by and discussed in the media. Topics covered include, among others, economic growth, expansions and recessions, monetary and fiscal policies, inflation, unemployment, the public debt, interest rates, the trade balance and global markets"
NBAY 5600,FinTech Intensive Practicum,2,GradeNoAud,,,,NBAY 5600,,,,No description available
NBAY 5640,Sales and Business Development,1,GradeNoAud,Spring,,,,,,,"Sales and Business Development provides an overview of the principles and practices of direct sales and business development leveraging research, practical and experiential resources.  Classes include instructor-driven content, expert practitioner guests, and experiential exercises.  Participants will develop a go-to-market sales strategy for their startup projects as a final deliverable for the class"
NBAY 5650,FinTech Group Field Project,2,GradeNoAud,,,,,,,,No description available
NBAY 5710,Cryptocurrencies and Blockchains,1,GradeNoAud,,,,,,,,No description available
NBAY 5770,Entrepreneurship in Creative Industries,1,GradeNoAud,Spring,,,,,,,"Firms in creative industries influence many physical and psychological aspects of our lives, from what we eat and wear to how we entertain ourselves, but markets for cultural goods are complex and difficult to navigate. Entrepreneurs must, therefore, understand the structure and functioning of the cultural market and ecosystem in order to sustainably capture economic value. Students will analyze business cases of firms in a wide range of creative industries such as art, fashion, music, publishing, and theater to explore and understand the strategic underpinnings of entrepreneurship and markets in an increasingly global and digital world. The course is appropriate for students wishing to pursue careers in incumbent and entrepreneurial firms in the art, fashion, media, publishing, film and music industries"
NBAY 5800,"Digital Marketing Platforms: Strategy, Creation, Measurement & Optimization",2,GradeNoAud,,,,,,,,No description available
NBAY 5850,Digital Marketing Group Field Project,2,GradeNoAud,,,,,,,,No description available
NBAY 5860,Digital Marketing Analytics,2,GradeNoAud,,,,,,,,No description available
NBAY 6030,Big Data in Marketing,1,GradeNoAud,Spring,,,,,,,"This course is concerned with the new institutions that support marketing. The study of these institutions is important for several reasons. First, marketing managers need to decide who to partner with, and typically that means that they have to assemble what the industry calls a ""stack"" of marketing technology and advertising technology partners and suppliers. Second, the entrepreneurs who build these institutions need to know how they fit together in an ecosystem, how they collaborate and how they compete. Third there is a tension between the largest of these institutions, platforms like Google, Amazon, and Facebook, that offer themselves as fully integrated systems for the practice of data-driven marketing, and the rest of the institutional space, which contains large specialized firms such as Salesforce.com and smaller niche specialists. Marketers and investors should have a point of view on whether, or to what extent, the future lies with the giants of big data, sometimes called walled gardens, or the more open system of data flows among the niches.  In sum, the goal of the course is to introduce the institutions within which students of today will make their careers. Data science is being deployed within institutional settings, and it is vital to know how the system of firms works together"
NBAY 6040,Cornell/Tsinghua Hackathon,1.5,Opt NoAud,Spring,,,,,,,This will be a weekend class where you will work in teams with students form the Cornell-Tsinghua FMBA and Johnson EMBA Metro programs on a digital challenge from JD.com about digital business in China.  More information will be coming at the end of fall semester after discussions with JD.com to determine a relevant project
NBAY 6130,Women Leading in Tech,1,GradeNoAud,Spring,,,,,,,"In this course, we will take a multi-faceted approach to learning about women and leadership to better prepare students, both women and men, to lead in organizations"
NBAY 6330,Business-Tech Lectures II,0.5,S/U NoAud,Spring,,,,,,,"A series of guest lectures on topics at the intersection of business, technology, and entrepreneurship"
NBAY 6470,Advanced Spreadsheet Modeling,1,GradeNoAud,,,,,,,,No description available
NBAY 6570,Business Models,1.5,GradeNoAud,Spring,,,,,,,"What does it take to make an idea or concept into a successful commercial undertaking? Well, a whole lot - a great product in a compelling market, a strong team with determination, and most certainly a sound business model. A business model defines how a company creates value with key resources and processes, how that value is delivered to customers, and ultimately how the company makes profits for shareholders. Legacy business models can be the downfall of even the most successful companies, whereas innovative business models can completely disrupt established markets, creating massive value for customers and shareholders"
NBAY 6630,Managerial Decision Making,1,GradeNoAud,Spring,,,,,,,"This course has one overarching objective, to make its participants better decision makers through the provision of a framework for a good decision process. More specific objectives are: (a) to understand the critical role of framing, so that participants are able to structure their decisions in the most useful way(s) and to see how coworkers, competitors, and other stakeholders view the same decision situation; (b) to identify typical shortcomings in intuitive judgment and provide methods for overcoming these shortcomings; (c) to develop the skill of using multiple scenarios to make decisions in the face of great uncertainty and complexity; and (d) to provide tools for managing group decisions"
NBAY 6660,Negotiations,1,GradeNoAud,Spring,,,,,,,"We negotiate every day with prospective employers, teammates, roommates, landlords, service providers, and many others. What prices we want to pay, how much we want to be paid, how assignments will be divided and credit allocated… all of these are negotiations. Yet, while we negotiate routinely, many of us know very little about the strategy and psychology of effective negotiations. Why do we sometimes get our way while other times we walk away feeling frustrated by our inability to achieve the agreement we desire?"
NBAY 6750,Leading Digital Transformation & Innovation,1,GradeNoAud,,,,,,,,No description available
NCC 5500,Financial Accounting,3,GradeNoAud,"Fall, Spring",,,,,,,"Introductory accounting course that examines the subject from the viewpoint of users external to the organization. Topics include transaction analysis; the accounting cycle; financial-statement preparation, use, and analysis; revenue recognition and cost measurement; present value; and problems in financial-accounting disclosure"
NCC 5530,Marketing Management,3,GradeNoAud,"Fall, Spring",,,,,,,"This course introduces students to the basic principles of marketing management. The course will familiarize students with all the key concepts in the field, including marketing strategy, marketing analysis (i.e., customer analysis, competitor analysis, and company analysis), and marketing mix (product/ pricing/ advertising and promotion, and distribution). The course will employ a mix of lectures and field-based reading materials to introduce these principles.  A major component of the course will focus on case discussions that will provide students an opportunity to apply the marketing principles by critically analyzing real-world marketing scenarios"
NCC 5540,Managing and Leading in Organizations,3,Opt NoAud,Spring,,,,,,,"At the heart of successful organizations are the people and leaders who make them work. Organizations not only need an effective market strategy, but the ability to implement that strategy. Management and leadership issues abound in organizations, and people at every level of an organization are often asked to exercise leadership and make difficult decisions. There are two primary goals of this course, which are: (1) to help students build skill and fluency with the concepts and literature of management and organizational behavior, and (2) to help students better understand leadership issues at the individual, group, organizational, and societal level. The course will employ case studies, lectures, and class discussions to meet these goals.  "
NCC 5560,Managerial Finance,3,GradeNoAud,"Fall, Spring",,,,,,,"This course provides an introduction to business finance through lectures and assignments. The content of the course varies with the section and instructor. Topics may include basic financial accounting, time value of money, stock and bond valuation, capital budgeting, portfolio theory, asset-pricing models, cost of capital, dealing with risk, capital structure, acquisitions, and options. Application of theory to practical applications will be stressed in the lectures"
NCC 5580,Managing Operations,3,GradeNoAud,"Fall, Spring",,,,,,,"Operations Management is the design and management of processes that transform inputs into finished goods or services. All organizations have operations that directly affect their ability to execute on their specified strategies. This course prepares students to think analytically and managerially about operations processes, and to use the tools and intuition they acquire to ensure that the operations in production and service systems support the business strategies for these systems. A process view of operations will be used to analyze different key operational dimensions such as flow time management, service operations management, quality management, inventory management and supply chain management"
NEPAL 1102,Elementary Nepali II,6,GradeNoAud,"Fall, Spring",NEPAL 1101 or examination,,,,,,"Intended for beginners. The emphasis is on basic grammar, speaking, and comprehension skills, using culturally appropriate materials and texts. Devanagari script for reading and writing is also introduced"
NEPAL 2202,Intermediate Nepali Conversation II,3,GradeNoAud,"Spring, Summer",NEPAL 2201 or examination,,,,(GB),,"Intermediate instruction in spoken grammar and verbal comprehension skills, with special attention to developing technical vocabularies and other verbal skills appropriate to students' professional fields"
NEPAL 2204,Intermediate Nepali Composition II,3,GradeNoAud,"Spring, Summer",NEPAL 2203 or examination,,,,(GB),,"Systematic review of written grammar and reading comprehension, with special attention to the technical vocabularies, necessary writing skills, and published materials typical of advanced students' professional fields"
NEPAL 3302,Advanced Nepali II,3,GradeNoAud,"Spring, Summer",NEPAL 3301 or permission of instructor,,,,(GB),,"Reading of advanced texts, together with advanced drill on the spoken language"
NES 1312,Introduction to Urdu Script,3,GradeNoAud,Spring,HINDI 1101 should be taken prior for non-heritage students or permission of instructor,,URDU 1125,,,,"This class is an introductory class for beginners. This course will teach students how to listen, speak, read and write Urdu through vocabulary, grammar, oral and written activities, with an emphasis on reading and writing basic Urdu. The course begins by introducing the alphabet and their combinations. In addition to learning the script we will also introduce the basic knowledge and background on Urdu culture"
NES 1932,FWS: Conflict and Coexistence: Religion in the Medieval Mediterranean,3,Graded,Spring,,,,,,,"Many modern ideas – such as the ""Clash of Civilizations"" and convivencia (""living together"") hypotheses – have been applied to the history of interfaith interactions among members of Jewish, Christian and Muslim communities in premodern times. In this class, we will read a variety of primary sources from the 7th-14th centuries with the goal of understanding medieval encounters (both real and imagined) between these three faith communities. We will discuss different types of encounters, such as the Crusades, travelogues, and trade, focusing throughout on the concept of alterity, or otherness. How and why did medieval authors construct a sense of Other? And how were medieval understandings of the Other related to conceptions of Self? Student essays will use primary texts to examine the creation of the self/other dichotomy, analyze different types of encounters, and ultimately evaluate modern theories about these premodern interactions"
NES 1970,FWS:  On Islands: Poetics of the Insular in World Literature,3,Graded,Spring,,,,,,,"From idealized innocence to invoked fear of the unknown, and through philosophical notions of contingency and geological coincidence: in ""Poetics of the Insular"" we read and write about islands in world literature. Through writing exercises that focus on close reading of written and visual material, we uncover the multivalent meaning that emanates from the insular form with regards to questions of identity, difference, human existence, knowledge, hope, and despair. Toward that goal, we engage works from the medieval and modern periods, such as the Sinbad Voyages, medieval picaresque narratives, Gulliver's Travels, excerpts from Utopian and Dystopian fiction, in addition to works from philosophy, geography, cartography and literary theory that help us think critically about islands, in literature and beyond. "
NES 2202,Intermediate Urdu Reading and Writing II,3,GradeNoAud,Spring,URDU 2225 or permission of instructor,,URDU 2226,,(GB),,"This course is designed to develop competence in Urdu reading and writing for students with a first-year knowledge of Hindi and knowledge of Urdu script. The goal of this course is to improve listening, speaking, reading and writing abilities in Urdu. By the end of the course, students will have the ability to read articles, write short stories and translate Urdu writings. This course may be taken concurrently with Intermediate Hindi"
NES 2360,Music and Islam,3,Stdnt Opt,Spring,,,"ASRC 2360, MUSIC 2360, RELST 2360",(CA-AS),(GB),,"What does Islam ""say"" about music? This course will trace circulations of this question in scholarly, popular, media, and religious discourses. Why and how does it matter what sound is called music and not, what music is called Islamic and not? We ask both how the thinking and the doing of music and Islam have been entangled in particular moments and places and how and why Muslim and non-Muslim scholars have sought out these entanglements. No prior study of music or Islam is required"
NES 2575,Myth and Religion in Mesopotamia,3,Stdnt Opt,Spring,,,"JWST 2575, NES 6575, RELST 2575",(CA-AS),(GHB),,"This course will survey the cultic practices and beliefs of ancient Babylonia and Assyria, the two major civilizations of Mesopotamia. We will examine the major myths of this region, e.g., Ishtar's Descent into the Netherworld, Etana, and Gilgamesh, in light of what they reveal about Mesopotamian religion, politics, and understanding of the afterlife. We will also examine the performance of magical rituals and incantations, methods of predicting the future, and the role of sacred marriage, prostitution, and slavery in the ancient temple"
NES 2607,Islam and Politics: Between an Islamic State and Daily Life,3,Stdnt Opt,Spring,,,"GOVT 2807, HIST 2607, RELST 2617",(HA-AS),(GB),,"In the early twentieth century, a series of movements arose in the Middle East and South Asia, calling Muslims to return to Islam. Today, leaders and members of such groups –now known as Islamists –insist that one cannot live a fully Islamic life in the absence of an Islamic state. How and why did these movements come to focus on building an Islamic state? When did Islam come to be seen as indivisible from Politics, and what does it mean for Islam and Politics to be related? Are contemporary claims to Islam as the basis for political action consistent with the ways in which Muslims have understood their core texts historically? This course will introduce students to the study of Religion and Politics in Islamic History, beginning with the early Islamic community under the rule of the Prophet Muhammad, stretching through a period of rule that saw multiple Islamic Caliphates, and finally, reaching the present day. The bulk of this course, however, will focus on the diverse ways in which Muslims in the twentieth and twenty first centuries have laid claim to their religion as a template for political and social action. In particular, it will push students to consider how Muslim men and women live religion in their daily lives, whether through dress, prayer, or facial hair, and how these claims to religion shape political systems from the ground up"
NES 2640,The Age of Suleiman the Magnificent,4,Graded,Spring,,,HIST 2460,(HA-AS),(GHB),,"Much has been written about the so-called ""Golden Age"" of the Ottoman Empire, some based on documentary evidence, while other based on the fertile imagination of foreign diplomats, artists, and historians alike. In this seminar, we will explore the myths surrounding the Age of Suleiman the Magnificent, and the role they have played in the telling of the popular history of the Middle East, and the so-called ""rise and fall"" of Islamic civilization. How do seemingly innocuous stories about the decadence of the court, the loose morality of the ""oriental"" and the imagined Harem continue to impact our perception of the so-called ""East"" and in what way do they still define some of the very questions even contemporary researchers and journalists ask? Relying on a combination of popular history books, academic monographs, critiques of the genre of the ""history of great men,"" and works of historical fiction, this seminar is meant to introduce undergraduate students interested in getting a sense of Ottoman popular history between 1500-1700, while being mindful of the power of storytelling in works of history and the perils of myth-making"
NES 2649,Controversy and Debate in Islam,4,Stdnt Opt,Spring,,,"ASIAN 2247, RELST 2247",(HA-AS),(GHB),,"Whether it is politics, society, the law, sexuality, popular culture or minorities' rights, the media are saturated with news on Islam. This course introduces topical issues in Islam as a religious, historical, cultural and political phenomenon. We will discuss this religion's manifold interpretations and investigate its multiple manifestations across the globe, giving special attention to Asia (from Iran to China, Indonesia, Afghanistan, India, Thailand, etc.). Key themes include religious devotion, the arts, Islamic law, gender, statehood, jihad, and sectarianism. No previous knowledge of Islam is required as the course covers the fundamentals of Islam as a religious system as well as a historical phenomenon"
NES 2668,Ancient Egyptian Civilization,3,Stdnt Opt,Spring,,,ARKEO 2668,(HA-AS),(GHB),,"The course surveys the history and culture of pharaonic Egypt from its prehistoric origins down to the early first millennium bce. Within a chronological framework, the following themes or topics will be considered: the development of the Egyptian state (monarchy, administration, ideology), social organization (class, gender and family, slavery), economic factors, and empire and international relations"
NES 2670,The History and Politics of Modern Egypt,3,Stdnt Opt,Spring,,,"ASRC 2670, GOVT 2673, HIST 2672",(HA-AS),(GB),,"This lecture class will explore the socio-cultural history of modern Egypt from the late 18th century to the 21st century ""Arab Spring."" We will explore Egyptian history under the Ottomans and the Mamluks, the unsuccessful French attempts to colonize Egypt, and the successful British occupation of the country. We will then examine the development of Egyptian nationalism from the end of the 19th century through Nasser's pan-Arabism to the 2011 Egyptian Revolution. We will accomplish this with the aid of a variety of texts and media, including novels and films"
NES 2695,Introduction to Christian History,3,Stdnt Opt,Spring,,,"CLASS 2636, MEDVL 2695, RELST 2695",(HA-AS),(HB),,"This course offers an introduction to the history of Christianity from the first century through the seventeenth and perhaps a bit beyond. Our emphasis will be on the diversity of Christian traditions, beliefs, and practices throughout history. We will explore the origins of Christianity within the eastern Mediterranean world, the spread of Christianity, the development of ecclesiastical institutions, the rise and establishment of monasticism, and the various controversies that occupied the church throughout its history. Throughout the course, we will supplement our reading of primary texts with art, archaeology, music, and manuscripts"
NES 2793,Middle Eastern Cinema,4,Stdnt Opt,Spring,,,"COML 2293, JWST 2793, PMA 2493, VISST 2193",(LA-AS),(GB),,"Film industries in the Middle East, as in much of the rest of the world, emerged out of efforts at the national level. In the Arab world and Israel, the film industries reflect upon struggles of self-determination. The Iranian film industry underwent significant changes following the Islamic Revolution of 1979. By viewing a range of films from the Arab world, including North Africa and the Eastern Mediterranean, as well as from Turkey, Israel, and Iran, we will consider the significance of these national rubrics and how they have shaped the work of filmmakers throughout the Middle East.   Films also reach beyond the boundaries of the nation, and so, we will consider how these films transcend national borders. On the one hand we will consider limit factors, like censorship, and the role of language and dialect on film viewership and distribution. And, on the other hand, we will consider the influence of external forces, such as the influence of foreign film markets in Europe and North America on filmmakers in the Middle East, as well as the effects of foreign financing—both from Europe and the Gulf States.  All films will be screened with English subtitles"
NES 3542,The Ottoman Empire 1800-1922,4,Graded,Spring,,,HIST 3542,(HA-AS),(GB),,"This course will take the students through the age of reforms in the Ottoman Empire, the rising of nationalism, and the encroachment of colonialism in the Middle East, North Africa and the Balkans, and the collapse of the empire. Emphasis will be placed on analyzing various historical narratives of ethno-religious nationalism using Turkey, Greece/Cyprus, and Lebanon, as case studies. "
NES 3588,Biblical Archaeology,4,Stdnt Opt,Spring,,,"ARKEO 3588, JWST 3588, NES 6588, RELST 3588",(CA-AS),(GHB),,"The purpose of the course is to place the Bible within the context of a larger ancient world that can be explored by systematic excavation of physical remains. Students will become familiar with archaeological excavations and finds from ancient Syria-Palestine from 10,000 bce to 586 bce. We will explore this archaeological evidence on its own terms, taking into consideration factors such as archaeological method and the interpretive frameworks in which the excavators themselves work, as well as the implications of this body of evidence for understanding the complexity and diversity of biblical Israel"
NES 3655,Minorities of the Middle East,4,Stdnt Opt,Spring,,,"COML 3743, JWST 3655, NES 6655",(CA-AS),(GB),,"This course examines the historic diversity of the modern Middle East, exploring histories of inter-communal contact and conflict. We begin by investigating the legacy of the Ottoman Empire and the impact of its dissolution. We will focus our attention on commercial centers that fostered inter-communal relations, as well as investigating sites of strife and cases of minority repression. We will read histories, memoirs, and fiction, and view films that help us better understand inter-communal relations, tensions, and conflict. We will also interrogate the terms for exploring a range distinctions among majority and minority populations including: religious difference (Muslims, Christians, and Jews); divisions of religious rite (Sunni and Shi'a); entho-linguistic minorities (Armenians and Kurds); national identities (Israelis and Palestinians); cultures of origin (Mizrahi, Sephardi, and Ashkenazi Jews). We will explore how these divisions inform urgent current conflicts: the civil war in Syria and the refugee crisis; the civil war in Iraq and the campaign by ISIS against minorities; as well as tensions between Saudi Arabia and Iran"
NES 3802,Race and Ethnicity in the Ancient World,4,Graded,Spring,,,"CLASS 3802, HIST 3802",(CA-AS),(HB),,"We will consider two basic questions: did the ancient Greeks and Romans have a concept of race or racial identity? If not, what were the dominant collective identities they used to classify themselves and others? We will explore the causes and conditions that gave rise to collective identities that can be described as ethnic and (in some cases) possibly as 'racial' and how these identities worked in their given cultural and political contexts. We will start with Greek identity in the 6th and 5th centuries BCE, then moving to Macedonian identity and the conquests of Alexander the Great, and finally, to the Roman world, where we will explore the question of race and ethnicity within the context of inclusive citizenship. In each of these cultural contexts, we will briefly focus on slavery, examining whether slave identity was at all racialized"
