Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
SPAN 1230,Continuing Spanish,4,Graded,"Fall, spring","SPAN 1120, SPAN 1220, or LPS 45-55, or SAT II 460-580",,,,,,"The goal of this low-intermediate course is to achieve a higher level of comprehension as well as to advance oral and written expression in a cultural context. Classes are in Spanish and the language is actively used in communicative and creative activities. Students engage in linguistic and literary analysis of texts to acquire new vocabulary, complete analytical exercises, and develop reading strategies. Students continue developing writing skills through composition, give oral presentations, and review grammatical structures independently with some clarification by the instructor as needed. After this course, students may take SPAN 2000, SPAN 2070, or SPAN 2090"
SPAN 2090,Intermediate Spanish I (Composition and Conversation),4,Graded,"Fall, spring, summer","SPAN 1230, or LPS 56-64, or SAT II 590-680, or AP Spanish language 4, or CASE Q",,,,,,"This intermediate course develops accurate and idiomatic oral and written expression in a cultural context. Students achieve a higher level of syntactical and lexical competence through reading and discussing literary texts and viewing films. Particular emphasis is on writing and editing academic essays with peer/instructor feedback. Classes are in Spanish and the language is actively used in oral presentations and communicative, creative, and critical-thinking activities. Students review grammar structures on their own, with clarification and support of the instructor. After this course, students may take SPAN 2140, SPAN 2150, SPAN 2170, or SPAN 2095"
SPAN 2095,Spanish Intermediate Composition and Conversation II,4,Graded,"Fall, spring","SPAN 2070, SPAN 2090, or CASE Q+",,,,,,"This advanced-intermediate course is designed to prepare students for study abroad, entry into the major, and advanced-level courses. Students study stylistics, analyze and discuss texts, view films, and acquire advanced reading strategies. Continued emphasis is on writing and editing academic essays with peer and instructor feedback. Classes are in Spanish, and the language is actively used in oral presentations and communicative, creative, and critical-thinking activities. Students review grammar structures on their own, although the instructor may clarify as needed. The course is a pre-requisite for the major and may be taken concurrently with SPAN 2140, SPAN 2150, or SPAN 2170"
SPAN 2180,Advanced Spanish Writing Workshop,4,Graded,"Fall, spring",SPAN 2095 or CASE Q++ or equivalent,,,,,,"This course, which is required for the major, is designed to help the learner develop increased accuracy and sophistication in writing in Spanish for academic purposes and continued oral practice in Spanish. To this end, there will be ample writing and revising practice, with a focus on specific grammatical and lexical areas, customized to the needs of the students enrolled in the course"
SPAN 2230,Perspectives on Spain,4,Stdnt Opt,Fall,,,,(CA-AS),,,"An introduction to Spain's history, plural cultures, and present-day society. Through a series of key literary works, films, and other visual representations we will explore such topics as the place of tradition, religion, and the family in modern Spain. Our focus will be on the transformation of Spain from an authoritarian state under General Franco's dictatorship (1939-1975) into a remarkably diverse and pluralistic nation in which linguistic, cultural, political, and gender differences have been consecrated in a very progressive legislation. This course satisfies the main requirement for the minor in Spanish, may be used as an elective for the major, and is crucial to those planning to study abroad in Spain in the near future"
STS 1451,"Body, Mind, and Health: Historical Perspectives for Future Professionals",3,Graded,Summer,,,,(CA-AS),(HB),,"A course in the social history of medicine that examines the ways in which medicine and its practitioners have impacted-and been impacted by-American social, political, cultural, and economic development. The course focuses on the changing nature of disease, the medical profession past and present as well as historical and contemporary issues in pubic health. Films on different diseases and medical issues are shown twice weekly in the afternoons and there are daily morning discussion sections with teaching assistants to talk about reading and writing assignments. Students are evaluated on written assignments, participation in lectures and discussion sections, and performance on an in-class final"
STS 2871,Evolution,3,Stdnt Opt,"Fall, summer",,,BIOEE 2070,(PBS),,for credit after BIOEE 1780,"Evolution is the central concept in biology. This course examines evolution as a science and places it in an historical context.  Lectures focus on descent with modification, the nature of natural  selection, the history of the earth, the information content of the fossil record, and processes responsible for diversification (speciation and extinction).  The science of evolutionary biology is presented in the context of a broader history of ideas in science.  The course also explores the importance of evolutionary thinking in the 21st century, including discussion of antibiotic and pesticide resistance, personalized genomics, climate change, and the conflict between creationists and evolutionists"
STSCI 2100,Introductory Statistics,4,GradeNoAud,"Fall, spring, summer",,,ILRST 2100,(MQR),,"Students may receive credit for only one course in the following group: AEM 2100, BTRY 3010, BTRY 6010, ENGRD 2700, HADM 2010, ILRST 2100, ILRST 6100, MATH 1710, NTRES 3130, PAM 2100, PAM 2101, PSYCH 3500, SOC 3010, STSCI 2100, STSCI 2200, STSCI 2150","Statistics is about understanding the world through data. We are surrounded by data, so there is a lot to understand. Covers data exploration and display, data gathering methods, probability, and statistical inference methods through contingency tables and linear regression. The emphasis is on thinking scientifically, understanding what is commonly done with data (and doing some of it for yourself), and laying a foundation for further study. Students learn to use statistical software and simulation tools to discover fundamental results. They use computers regularly; the test includes both multimedia materials and a software package. This course does not focus on data from any particular discipline, but will use real-world examples from a wide variety of disciplines and current events"
STSCI 3510,Introduction to Engineering Stochastic Processes I,4,Stdnt Opt,"Spring, summer",grade of C- or better in ORIE 3500 or equivalent,,"ORIE 3510, ORIE 5510",,,,"Uses basic concepts and techniques of random processes to construct models for a variety of problems of practical interest. Topics include the Poisson process, Markov chains, renewal theory, models for queuing, and reliability"
SYSEN 5240,Search and Optimization with Metaheuristics,3,Stdnt Opt,Summer,,,,,,,"This course analyzes modern heuristic methods for search and optimization problems. Single-solution based, population based, as well as hybrid techniques are examined. A survey of classical exact optimization methods is given to put metaheuristics in context, and the problem characteristics that favor a heuristic approach are discussed. This course uses implementation case studies to emphasize the solution process representation, computation, parameter estimation, and performance analysis. Students will complete a demonstration project by implementing a metaheuristic solution on a problem of their choice"
SYSEN 5940,Creativity and Innovation within Systems Engineering,1,Graded,Spring,,,,,,,Second of two one-week intensive courses (35 hours) in systems engineering management with emphasis on understanding individual creativity and organizational innovation and on developing the required systems engineering leadership skills to foster both
UNIV 3081,Plant Biology Summer Research,0,Sat/Unsat,,,,,,,,No description available
UNIV 3086,CS Research,0,Sat/Unsat,,,,,,,,No description available
UNIV 3087,Cornell Lab Accelerator-Based Sciences and Education,0,Sat/Unsat,,,,,,,,No description available
UNIV 3089,Platform Accelerated Realization Anly Disc Intrface Materials,0,Sat/Unsat,,,,,,,,No description available
VETCS 1200,Conservation Medicine: A Veterinary Perspective,3,Graded,Summer,,,,,,,"Discover how veterinarians are helping to combat the global biodiversity crisis and - through lectures, labs, field trips, films, and guest speakers - explore such topics as conservation medicine, biological principles, field study techniques, and wildlife management. This program will introduce you to conservation practices, veterinary medicine, and biological principles as they relate to the health of our planet"
VETCS 1210,Veterinary Medicine: Equine Practice,3,Graded,Summer,,,,,,,"Designed to enable the students to understand the basic principles of horse husbandry and management, emphasizing anatomy, nutrition, preventive medicine, first-aid, common diseases, lameness, and farrier work. The materials are presented in lectures and labs with horses that invite direct student participation"
VISST 4696,The Art Market,4,Graded,Summer,,,"AMST 4696, AMST 6696, ARTH 4696, ARTH 6696",(LA-AS),,,"This course will examine the history of the art market, from the 16th century to the present. We will study the production, sale and exchange of works of art as well as the patrons, artists and collectors who participate in this economic, social and political form of taste-making and aesthetic valuation. Students will learn about noted patrons of the arts, such as the Medici family in Renaissance Italy, our main focus will be on the creation of a global art market in the twentieth century. Using case studies, sample topics include: patterns of transportation, exchange and trade; the interaction of collectors, critics and curators; the spaces and contexts of display of contemporary collections; auction houses and commercial galleries; and fakes, forgeries, thefts and scandals. Special attention will be paid to considering the contemporary art market (post 1980) and the collecting, exchange and valuation of film, photography, painting, performance and installation art. Global markets for the exchange of art in Asia, Europe, Africa, North America and South America will be highlighted as well as the exhibitions of contemporary art such as the Art Basel, the Cairo Biennale and the Venice Biennale that fuel these markets"
VTBMS 1200,Veterinary Medicine: Science and Practice,3,Graded,Summer,,,,,,,"The course serves as an introduction to the science and practice of veterinary medicine. Aspects of the anatomy, physiology, pharmacology and several clinical specialties will provide insight into the knowledge behind veterinary medicine and other medical careers. Material will also offer insight into the diversity of career options available in this and related fields. Study will be at the level of introductory undergraduate course material"
VTMED 5600,Ambulatory and Production Medicine,2,Graded,"Fall, spring, summer",,,,,,,"Clinical service rotation in which students accompany ambulatory clinicians on farm and stable calls and learn the skills and procedures necessary for operation of a modern veterinary practice offering primary care to large-animal clients. Routine herd health visits are conducted for cattle, horses, sheep, goats, and swine. Reproductive evaluations (including pregnancy and fertility examinations), nutritional evaluation, and disease prevention are stressed. Herd health programs also include vaccinations, parasite control, mastitis prevention, and routine procedures. With appropriate herds, analysis of computerized performance data is conducted and discussed with the owner. In addition to assisting with routine scheduled work, students participate in diagnosis and medical or surgical treatment of ill or injured animals. This includes rotating assignments for night and weekend duty"
VTMED 5601,Community Practice Service: Medicine,2,Graded,"Fall, spring, summer",,,,,,,"Structured to provide supervised clinical experience on a primary care service. The course is conducted in the Companion Animal Hospital of the Cornell University Hospital for Animals. Students interact directly with clients presenting their pets for primary medical care and elective surgeries. During the course, students also participate in surgical procedures on the Shelter Outreach Service. Under the supervision of the clinical faculty and staff, the students are expected to formulate and carry out plans for the diagnostic evaluation and medical management of their patients. Students are also expected to follow up on the outcome of their management decisions. In addition to attending a parasitology laboratory and several service rounds, students will have an occasional opportunity to observe appointments handled by the Medical Genetics, Dentistry, Behavior, and Theriogenology Services"
VTMED 5602,Small Animal Medicine,2,Graded,"Fall, spring, summer",,,,,,,"Structured to provide supervised clinical experience in the practice of companion small-animal medicine. The course is conducted in the Companion Animal Hospital of the Cornell University Hospital for Animals. Students interact directly with clients presenting their pets for primary or referral medical care. Under the supervision of the clinical faculty and staff, the students are expected to formulate and carry out plans for the diagnostic evaluation and medical management of these patients"
VTMED 5603,Small Animal Soft Tissue Surgery Service,2,Graded,"Fall, spring, summer",,,,,,,"Clinical service rotation that exposes the student to the practice of surgery under hospital conditions. Students participate in office hours, diagnostic techniques, planning of therapy, and daily care of dogs and cats under the direction of a faculty veterinarian. Students assist experienced surgeons in the operating room. Client communications and the basics of efficient practice are emphasized"
VTMED 5604,Large-Animal Medicine Service,2,Graded,"Fall, spring, summer",,,,,,,"Students assigned to this service assist the faculty, technicians, and residents of the Large-Animal Medicine Service in the diagnosis and care of patients. The goal of this course is for students to acquire knowledge and skills in history taking, physical examination, selection and completion of appropriate ancillary tests, diagnosis, treatment, and patient care. Daily rounds and discussions are used to monitor patient progress and further educate students. If time allows, sit-down rounds to discuss medical disorders are provided"
VTMED 5605,Large Animal Surgery I,2,Graded,"Fall, spring, summer",,,,,,,"Clinical rotation structured to provide supervised clinical experience in the practice of large-animal surgery. Under the direction of faculty and house staff, students participate in the diagnosis, surgical treatment, and care of patients presented to the Equine and Farm Animal Hospital. Training through patient care is supplemented by formal rounds and didactic instruction"
VTMED 5606,Anesthesiology Service,2,Graded,"Fall, spring, summer",,,,,,,"Designed to provide clinical experience in the use of anesthetics in small companion animals, horses, and some farm animals.  Students participate in selecting suitable anesthetic techniques for patients in the Cornell University Hospital for Animals and then implement those techniques under the supervision of faculty and residents.  The goal is for students to learn the skills and thought processes necessary to perform safe anesthesia in a modern veterinary practice"
VTMED 5607,Dermatology Service,2,Graded,"Fall, spring, summer",,,,,,,"During this clinical rotation, students participate in the diagnosis and management of skin disorders in small and large animals. Patients are examined by appointment and through consultation with other hospital services"
VTMED 5608,Ophthalmology Service,2,Graded,"Fall, winter, spring, summer",,,,,,,"Combines clinical experience with beginning skills in diagnostic ophthalmology. Students learn how to apply the ophthalmic diagnostic tests. A competent ocular examination is the goal of this rotation. Confidence in using direct and indirect ophthalmoscopes, slit lamps, tonometers, conjunctival cytology, and surgery comes with the practice provided by this rotation. This rotation provides surgical experience and consultations. A high percentage of the consultations are referral cases that usually challenge the service. Adequate routine case material is presented to prepare most students for practice"
VTMED 5609,Pathology Service,2,Graded,"Fall, spring, summer",,,,,,,"The pathology rotation strives to integrate gross pathology with other diagnostic modalities. Students will work in groups of three to six for the two-week rotation performing necropsies on mammals, birds, exotic species, and laboratory animals under the guidance of pathology faculty and residents. Students will prepare written reports of the necropsies performed and discuss the findings at daily morning rounds. Students will also be instructed by faculty of the Animal Health Diagnostic Center with expertise in ancillary diagnostic techniques. Students will be expected to learn to use diagnostic testing regimens as integral parts of comprehensive diagnostic and therapeutic plans. Instruction will consist primarily of the discussion of clinical cases with emphasis on laboratory diagnostics. Students will be expected to lead and participate in these discussions and will be evaluated on their ability to do so"
VTMED 5610,Radiology Service,2,Graded,"Fall, spring, summer",,,,,,,"Two-week clinical experience in the imaging section of the Cornell University Hospital for Animals. Students use radiographic, ultrasonographic, CT, MRI, and nuclear medicine imaging techniques to evaluate animal patients under treatment in the Cornell University Hospital for Animals. Students obtain and interpret radiographic and ultrasonographic studies with guidance from radiology faculty, residents, and technical staff. On-line teaching materials are used to familiarize students with radiographic and cross-sectional imaging examples of common diseases of large- and small-animal species. Small-group discussions are included to present and discuss the teaching files and current cases, in addition to the safe use of X-ray-producing equipment"
VTMED 5611,Small Animal Clinical Emergency and Critical Care Medicine,2,GradeNoAud,"Fall, spring, summer",,,,,,,"Management of both emergent and critical cases represents a significant component of the practice of veterinary medicine. The focus of this clinical rotation will be the development of a knowledge base and a comprehensive set of skills necessary for a veterinarian to perform adequately in these areas, within a structured format. These skills include the appropriate evaluation (triage) and stabilization of emergency patients, the management of postoperative and other critical patients, and sensitive and effective client communication. Participants access relevant information fromvarious sources related to emergency and critical care medicine and understand and apply these principles to clinical cases. Students will participate in the management of incoming emergency cases as well as have primary patient care responsibilities in both intensive care and intermediate care units. Students will work closely with interns, residents, technicians and faculty on the Emergency & Critical Care Service to become familiar with technical and nursing procedures as well as to develop clinical skills and a systematic approach to clinical cases"
VTMED 5613,Small Animal Surgery Orthopedics,2,Graded,"Fall, spring, summer",,,,,,,"Clinical service rotation that exposes the student to the practice of surgery under hospital conditions. Students participate in office hours; diagnostic techniques; planning of therapy; and daily care of dogs and cats under the direction of an intern, surgical residents in training, and faculty. Students assist experienced surgeons in the operating room. Client communications and the basics of practice are emphasized. Students are expected to be able to successfully perform an orthopedic examination and localize the lameness by the end of the rotations"
VTMED 6198,Special Projects in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty. Special projects also include opportunities to gain teaching experience by assisting faculty in selected veterinary courses. Contact faculty to identify teaching opportunities or other special projects"
VTMED 6298,Special Projects in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty. Special projects also include opportunities to gain teaching experience by assisting faculty in selected veterinary courses. Contact faculty to identify teaching opportunities or other special projects"
VTMED 6299,Research Opportunities in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Provides students the opportunity to work in the research environment of faculty involved in veterinary or biomedical research. Specific course objectives and course content are flexible and reflect the specific research environment. Research projects may be arranged to accumulate credit toward requirements in Distribution Sets I, II, III, IV, and V"
VTMED 6398,Special Projects in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty. Special projects also include opportunities to gain teaching experience by assisting faculty in selected veterinary courses. Contact faculty to identify teaching opportunities or other special projects"
VTMED 6399,Research Opportunities in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, winter, spring, summer",,,,,,,"Provides students the opportunity to work in the research environment of faculty involved in veterinary or biomedical research. Specific course objectives and course content are flexible and reflect the specific research environment. Research projects may be arranged to accumulate credit toward requirements in Distribution Sets I, II, III, IV, and V"
VTMED 6423,Clinical Diagnostic Parasitology,0.5,Sat/Unsat,"Fall, spring, summer",VTMED 5510,,,,,,"This courses is intended to give students experience in diagnosing parasitic infections by performing appropriate parasitological testing methods on clinical samples from patients on their rotation. Students evaluate the test results in terms of treatment or management of the infections. If clinical specimens are not available, appropriate materials are provided for study and evaluation. Ambulatory students typically do qualitative and quantitative flotations on samples from large-animal cases they have encountered that week. In CPS, one hour is spent testing samples from current dog and cat patients, while a second hour is devoted to a discussion of the treatment of common endo- and ecto-parasites. Pathology students typically examine and identify intact parasites they retrieve from various organs at necropsy. This course is considered to be a logical extension of Foundation Course IV: Host, Agent, and Defense, and is expected to build on the didactic material presented in Large- and Small-Animal Parasitology"
VTMED 6438,Advanced Work in Animal Parasitology,0.5-1,Sat/Unsat,,,,,,,,No description available
VTMED 6498,Special Projects in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty. Special projects also include opportunities to gain teaching experience by assisting faculty in selected veterinary courses. Contact faculty to identify teaching opportunities or other special projects"
VTMED 6499,Research Opportunities in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, winter, spring, summer",,,,,,,"Provides students the opportunity to work in the research environment of faculty involved in veterinary or biomedical research. Specific course objectives and course content are flexible and reflect the specific research environment. Research projects may be arranged to accumulate credit toward requirements in Distribution Sets I, II, III, IV, and V"
VTMED 6521,Aquavet II: Comparative Pathology of Aquatic Animals,2,Stdnt Opt,Summer,formal course work in diseases of aquatic animals or appropriate experience,,,,,,Advanced course (sponsored by Cornell University and the University of Pennsylvania) covering the comparative pathology of aquatic invertebrates and vertebrates commonly used as laboratory animals.  The material presented consists of discussions of the diseases of aquatic animals as well as extensive use of the microscope to examine the histopathology associated with these diseases.  The course is taught by an invited faculty of 12 individuals who are leaders in their respective fields of aquatic animal medicine
VTMED 6530,Llama Tutorial,1,Sat/Unsat,"Fall, spring, summer",VTMED 5400,,,,,,"Autotutorial or group tutorial course covering common problems of llamas and alpacas. Participants are provided with study guides consisting of brief case descriptions and sample study questions. Reference is made to textbooks, journal articles, and videotapes to assist students in finding the answers to the questions efficiently. Grading is based on an oral exam"
VTMED 6541,Surgical Pathology,1-4,Graded,"Fall, spring, summer",,,,,,,"Provides hands-on experience in the Surgical Pathology Service of the Department of Biomedical Sciences. Working with the attending pathologist, students examine tissue specimens histologically, propose diagnoses, and discuss their interpretations. Students may enroll in this course only through the Office of Student Records within the official add/drop period. All requests to enroll must be accompanied by the Supplemental Enrollment Form indicating Dr. McDonough's approval of the enrollment and the amount of credit to be awarded. Second-year students should not enroll for any term other than summer unless they have actually reserved a January or spring-break slot through Dr. McDonough"
VTMED 6545,Sheep and Goat Medicine,1,Sat/Unsat,Spring,,VTMED 6546,,,,,"Discusses diagnosis, treatment, and prevention of medical and surgical problems of individual small ruminants and of sheep and goat herds. Basic information on breeds, behavior, nutritional requirements, and management systems is supplied. Economically important contagious or metabolic diseases are discussed in depth. The diagnostic evaluation and differential diagnoses for common clinical presentations such as skin disease, neurologic disease, lameness, and mastitis are considered. Herd monitoring of economically important parameters and necropsy diagnosis of abortions and neonatal losses are addressed. Breeding systems, pregnancy diagnosis methods, correction of dystocias, and common surgical procedures are discussed and demonstrated in laboratory sessions. Also offered as an autotutorial during summer and distribution periods in spring"
VTMED 6563,Aquavet III: Practical Training in Aquarium and Captive Aquatic Animal Medicine,5,Sat/Unsat,Summer,"formal course work in diseases of aquatic animals or appropriate experience and permission of instructor (available, by a competitive application process, to veterinary and graduate students)",,,,,,"A small group of students will shadow and assist veterinarians at the Georgia Aquarium for two weeks. Relevant lectures will be given each day. The next week is a hands on endoscopy training at the University of Georgia. Here lectures will be followed by individual training on rigid endoscopy of turtles and fish. Additionally each student will perform fish surgery. The last two weeks are cetacean medicine. Here the students will have training on all aspects of cetacean medicine at Dolphinaris in Cancun, Mexico. Cetacean specialists there will teach ultrasound of dolphins as well as species specific hematology, fecal and chuff cytology and general care and necessary medical training. The two week course in Cancun Mexico will start on Monday and end on a Saturday of the following week"
VTMED 6598,Special Projects in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Students work individually with a faculty member to pursue an area of particular interest that, typically, is not part of the established curriculum. Specific course objectives and course content are flexible and reflect the expertise of the faculty. Special projects also include opportunities to gain teaching experience by assisting faculty in selected veterinary courses. Contact faculty to identify teaching opportunities or other special projects"
VTMED 6599,Research Opportunities in Veterinary Medicine,0.5-4,Stdnt Opt,"Fall, spring, summer",,,,,,,"Provides students the opportunity to work in the research environment of faculty involved in veterinary or biomedical research. Specific course objectives and course content are flexible and reflect the specific research environment. Research projects may be arranged to accumulate credit toward requirements in Distribution Sets I, II, III, IV, and V"
VTMED 6600,Theriogenology Service,2,Graded,"Spring, summer",VTMED 5510,,,,,,"Exposure to clinical procedures in theriogenology as provided by Cornell University Hospital for Animals patient load and augmented by teaching herd animals. Clinical techniques taught include palpation and ultrasound evaluation, artificial insemination and pregnancy diagnosis in mares; semen collection and evaluation in stallions; and foaling monitoring and neonatal foal care. Additionally, students get exposure to breeding management and assisted reproduction in mares at the Equine Park and to theriogenology clinical cases and emergencies in CUHA comprising all equine, camelid, canine, and bovine species"
VTMED 6601,Cardiology Service,2,Graded,"Fall, spring, summer",VTMED 5510,,,,,,"Provides students with the opportunity to put into practice what they have learned in the foundation years. The management of the most common cardiac diseases is emphasized, including congestive heart failure, arrhythmias, and secondary cardiac diseases. All species are examined, large and small, although the majority are small animals. Diagnostics, including cardiovascular physical examination, electrocardiography, radiography, and echocardiography, are taught. The rotation includes clinical work, didactic teaching, and self-initiated digging for information"
VTMED 6602,Laboratory Animal Medicine,2,Graded,"Fall, spring, summer",VTMED 5510,,,,,,"Laboratory animal medicine is a diverse field in which veterinarians directly impact on the well-being of animals used in research, teaching and testing. Veterinarians assist researchers in achieving their goals, while encouraging replacement, reduction and refinement of animal use. Treatment of animals and preparation of preventive medicine programs requires the laboratory animal veterinarian to have knowledge of the biology and comparative medicine of a wide variety of species. Current knowledge of research methodologies and animal models of disease as well as a good understanding of state and federal regulations and guidelines governing the use of animals is essential for a laboratory animal veterinarian. In addition, occupational health and safety and animal facility design are important parts of an institutional animal care program and laboratory animal veterinarians have input in these areas. The diversity of species and the novel circumstances that arise regularly in this field make laboratory animal medicine an exciting and unique discipline of veterinary medicine"
VTMED 6603,"Clinical Wildlife, Exotic, and Zoo-Animal Medicine",2,Graded,"Fall, spring, summer",VTMED 5510,,,,,,"Introduces students to primary medical care of non-traditional pet species, zoo animals, and native wildlife.  Students, directly supervised by the attending clinician, are responsible for the assessment, physical examination, and medical management of exotic animal species presented to the Cornell University Hospital for Animals.  Other opportunities available to assist in the development of clinical skills in wildlife-, zoo- and exotic- animal medicine include the wildlife health center cases, ongoing wildlife research and service projects, and trips to the Rosamond Gifford Zoo during the rotation.  Successful completion of the course requires satisfactory performance during this 14-day clinical rotation"
VTMED 6605,Special Opportunities in Clinical Veterinary Medicine,2-8,Sat/Unsat,"Fall, spring, summer",VTMED 5500,,,,,,"Provides opportunities for students finished with Foundation Course VI to explore professional areas not available through the regular curriculum. Blocks of two to four weeks are usually spent at other teaching hospitals, research laboratories, or zoological facilities. Student proposals are submitted to the Office of Student and Academic Services and reviewed by the Block VI course leaders. Onsite supervisors of the block are required to evaluate each student formally"
VTMED 6608,Clinical Oncology,2,Graded,"Fall, spring, summer",VTMED 5510,,,,,,"Management and prevention of cancer in companion animals represents a significant component of the practice of veterinary medicine. The focus of this clinical rotation is the development of a comprehensive set of skills necessary for a veterinarian to become an advocate for the client/patient with cancer. These skills include appropriate initial evaluation of animals with cancer; sensitive and effective client and referring-veterinarian communication; ability to access relevant information from numerous sources related to cancer management; and ability to understand and apply principles of surgical, medical, and radiation oncology as well as techniques specifically related to minimize pain and treatment-related effects in cancer patients"
VTMED 6610,Herd Health and Biosecurity Risk Evaluation Using the NYS Cattle Health Assurance Program Model,2,Graded,Summer,VTMED 5400,,,,,,"Introduces students to the identification of disease risk and the evaluation of cattle operations, focusing on animal health, food safety, and the environment. The course combines information on risk assessment, creation of herd plans, biosecurity, Johne's disease, standard operating procedures, global trade, and environmental issues. Additionally, two local farms are visited to give students the opportunity to implement knowledge gained in lectures"
VTMED 6612,Large Animal Surgery II,2,Graded,"Fall, spring, summer",,,,,,,"Clinical rotation structured to provide supervised clinical experience in the practice of large animal surgery, including sports medicine, orthopedic, and regenerative therapy.  Under the direction of faculty and house staff, students participate in the diagnosis, surgical treatment, and care of patients presented to the Equine and Farm Animal Hospitals.  Training through patient care is supplemented by formal rounds and didactic instruction caseload permitting"
VTMED 6614,Large Animal Emergency and Critical Care,2,Graded,"Spring, summer",,,,,,,"The evaluation and management of critical patients and other emergency problems represents a significant component of the practice of large-animal veterinary medicine. As emergency cases are frequently presented to these practitioners, it is imperative such veterinarians are well prepared. The focus of this clinical rotation is for students to acquire the knowledge, skills, and thought processes necessary to triage large-animal emergencies and manage critical patients. These skills include the appropriate evaluation, stabilization, and treatment of emergency patients and the management of postoperative cases and other critical patients. Participants access relevant information from various sources related to emergency and critical-care medicine and surgery in an effort to understand and apply these principles to clinical cases. Participants primarily have patient care responsibilities in the Large-Animal Intensive Care Unit of the Cornell University Hospital for Animals and work closely with technicians and clinicians to develop familiarity with technical and nursing procedures. In addition, students will learn common veterinary skills and techniques using teaching animals when time permits. The large-animal emergency and critical-care rotation is primarily an after-hours rotation"
VTMED 6615,Special Topics in Ambulatory and Production-Animal Medicine,2,Graded,"Fall, spring, summer",VTMED 5600,,,,,,"Provides specialized experiences in the Ambulatory and Production Medicine Service. Consists of participation in scheduled and emergency farm calls and completion of projects designed to provide experience in herd problem-solving, records analysis, and implementing herd-health programs. Clinical service assignments are planned to meet individual student goals. Examples of focus areas available include livestock production medicine, dairy reproductive examinations, and small-ruminant medicine. A special, intensive dairy health management experience is available in two-week increments. In this opportunity the student will work full-time at a local dairy alongside veterinarians from our staff and with experienced health technicians performing routine health management tasks and diagnosing and treating sick cows"
VTMED 6616,Small Animal Dentistry and Oral Surgery,2,Graded,"Fall, spring, summer",,,,,,,"This rotation is designed to introduce students to clinical small animal dentistry and oral surgery.  By the end of the rotation, students are expected to be capable of:  performing a thorough oral examination, obtaining and interpreting intraoral radiographs, discussing appropriate therapeutic options, performing basic periodontal procedures and simple and surgical extractions, and administering pertinent regional nerve blocks"
VTMED 6618,Clinical Neurology,2,Graded,"Fall, spring, summer",VTMED 5510,,,,,,"The Neurology/Neurosurgery (NNS) clinical rotation at Cornell University's College of Veterinary Medicine is a 2 week time period in which the student is directly involved in the diagnosis and treatment of animals with a diverse array of neurologic disorders. Although primarily devoted to dogs and cats, we occasionally consult with other services such as large animal medicine and surgery. The student is expected to assist in all aspects of the rotation, including patient receiving, medical and surgical treatments, client communication, and record-keeping. In addition to clinical exposure, the student will be taught principles of clinical neurology during ""sit-down"" topic rounds. The primary goal of the rotation for the student is for the student to become comfortable in performing and correctly interpreting the neurologic examination in a clinical setting. A secondary goal is the accumulation and application of practical clinical knowledge pertaining to neurologic disease of companion animals"
VTMED 6620,Introduction to Ambulatory Primary Care Medicine,1,S/U NoAud,"Fall, spring, summer",,,,,,,"This a clinical service rotation in which students accompany ambulatory clinicians on farm and stable calls and learn the skills and procedures necessary for operation of a modern veterinary practice offering primary care and production medicine services to large-animal clients. Routine herd health visits are conducted for cattle, horses, sheep, goats, and swine. Reproductive evaluations (including pregnancy and fertility examinations), sick and lame animal evaluation and treatment, and other health maintenance procedures make up the majority of nonemergency work. Emergencies are usually obstetric cases, injuries, and acute illness. In addition to assisting with routine scheduled work, students participate in diagnosis and medical or surgical treatment of ill or injured animals. This includes rotating assignments for night and weekend duty"
VTMED 6621,Introduction to Small Animal Orthopedics,2,S/U NoAud,Summer,,,,,,,"This distribution will allow students early in the curriculum early exposure to small-animal clinical orthopedic practice. Students will shadow the senior students for the first week until they and the supervising faculty are sure they can function more independently. Students will perform activities expected of a senior DVM student whose primary responsibility is patient care, through which they learn how to prevent, diagnose, and treat clinical orthopedic disease. History taking, physical and orthopedic exams, radiography, laboratory testing, diagnosis, and options for treatment will be learned. Students will participate in rounds, scrub into surgery, administer post-operative care, learn the SOAP format for patient management; discuss patient care with owners; become facile with electronic UVIS records; and write discharge instructions and review them with owners and discharge patients"
