Code,Title,Credits,Grading,Semesters Offered,Prerequisites,Corequisites,Crosslisted,Distribution Category,Breadth Requirement,Forbidden Overlap,Description
MATH 2310,Linear Algebra with Applications,4,Stdnt Opt,"Fall, spring",MATH 1110 or equivalent AP credit,,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 2210, MATH 2230, MATH 2310, MATH 2940","Introduction to linear algebra for students who wish to focus on the practical applications of the subject. A wide range of applications are discussed and computer software may be used. The main topics are systems of linear equations, matrices, determinants, vector spaces, orthogonality, and eigenvalues. Typical applications are population models, input/output models, least squares, and difference equations"
MATH 2930,Differential Equations for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,,"Introduction to ordinary and partial differential equations. Topics include: first-order equations (separable, linear, homogeneous, exact); mathematical modeling (e.g., population growth, terminal velocity); qualitative methods (slope fields, phase plots, equilibria, and stability); numerical methods; second-order equations (method of undetermined coefficients, application to oscillations and resonance, boundary-value problems and eigenvalues); and Fourier series. A substantial part of this course involves partial differential equations, such as the heat equation, the wave equation, and Laplace's equation. (This part must be present in any outside course being considered for transfer credit to Cornell as a substitute for MATH 2930.)"
MATH 2940,Linear Algebra for Engineers,4,Stdnt Opt,"Fall, spring, summer",MATH 1920,,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group: MATH 2210, MATH 2230, MATH 2310, MATH 2940","Linear algebra and its applications. Topics include matrices, determinants, vector spaces, eigenvalues and eigenvectors, orthogonality and inner product spaces; applications include brief introductions to difference equations, Markov chains, and systems of linear ordinary differential equations. May include computer use in solving problems"
MATH 3040,Prove It!,4,Stdnt Opt,"Fall, spring","MATH 2210, MATH 2230, MATH 2940, or permission of instructor",,,(MQR),,,"In mathematics, the methodology of proof provides a central tool for confirming the validity of mathematical assertions, functioning much as the experimental method does in the physical sciences. In this course, students learn various methods of mathematical proof, starting with basic techniques in propositional and predicate calculus and in set theory and combinatorics, and then moving to applications and illustrations of these via topics in one or more of the three main pillars of mathematics: algebra, analysis, and geometry. Since cogent communication of mathematical ideas is important in the presentation of proofs, the course emphasizes clear, concise exposition"
MATH 3110,Introduction to Analysis,4,Stdnt Opt,"Fall, spring",,,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 3110 and MATH 4130","Provides a transition from calculus to real analysis. Topics include rigorous treatment of fundamental concepts in calculus: including limits and convergence of sequences and series, compact sets; continuity, uniform continuity and differentiability of functions. Emphasis is placed upon understanding and constructing mathematical proofs"
MATH 3210,Manifolds and Differential Forms,4,Stdnt Opt,Fall,,,,(MQR),,,"A manifold is a type of subset of Euclidean space that has a well-defined tangent space at every point. Such a set is amenable to the methods of multivariable calculus. After a review of some relevant calculus, this course investigates manifolds and the structures that they are endowed with, such as tangent vectors, boundaries, orientations, and differential forms. The notion of a differential form encompasses such ideas as surface and volume forms, the work exerted by a force, the flow of a fluid, and the curvature of a surface, space, or hyperspace. The course re-examines the integral theorems of vector calculus (Green, Gauss, and Stokes) in the light of differential forms and applies them to problems in partial differential equations, topology, fluid mechanics, and electromagnetism"
MATH 3230,Introduction to Differential Equations,4,Stdnt Opt,Fall,,,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 3230 and MATH 4280","A brief one-semester introduction to the theory and techniques of both ordinary and partial differential equations. Topics for ordinary differential equations may include initial-value and two-point boundary value problems, the basic existence and uniqueness theorems, continuous dependence on data, stability of fix-points, numerical methods, special functions. Topics for partial differential equations may include the Poisson, heat and wave equations, boundary and initial-boundary value problems, maximum principles, continuous dependence on data, separation of variables, Fourier series, Green's functions, numerical methods, transform methods"
MATH 3320,Introduction to Number Theory,4,Stdnt Opt,Fall,"MATH 2210, MATH 2230, MATH 2310, or MATH 2940",,,(MQR),,,"An introductory course on number theory, the branch of algebra that studies the deeper properties of integers and their generalizations. Usually includes most of the following topics: the Euclidean algorithm, continued fractions, Pythagorean triples, Diophantine equations such as Pell's equation, congruences, quadratic reciprocity, binary quadratic forms, Gaussian integers, and factorization in quadratic number fields. May include a brief introduction to Fermat's Last Theorem"
MATH 3610,Mathematical Modeling,4,Stdnt Opt,Fall,two semesters of calculus or permission of instructor,,,(MQR),,,"Introduction to the theory and practice of mathematical modeling. This course compares and contrasts different types of mathematical models (discrete vs. continuous, deterministic vs. stochastic), focusing on advantages, disadvantages and limits of applicability for each approach. Case-study format covers a variety of application areas including economics, physics, sociology, traffic engineering, urban planning, robotics, and resource management. Students learn how to implement mathematical models on the computer and how to interpret/describe the results of their computational experiments"
MATH 4030,History of Mathematics,4,Stdnt Opt,Fall,"two mathematics courses above 3000, or permission of instructor",,,(MQR),(HB),,"Survey of the development of mathematics from antiquity to the present, with an emphasis on the achievements, problems, and mathematical viewpoints of each historical period and the evolution of such basic concepts as number, geometry, construction, and proof"
MATH 4130,Honors Introduction to Analysis I,4,Stdnt Opt,"Fall, spring","high level of performance in MATH 2210-MATH 2220, MATH 2230-MATH 2240, or MATH 1920 and MATH 2940 and familiarity with proofs",,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 3110 and MATH 4130","Introduction to the rigorous theory underlying calculus, covering the real number system and functions of one variable. Based entirely on proofs. The student is expected to know how to read and, to some extent, construct proofs before taking this course. Topics typically include construction of the real number system, properties of the real number system, continuous functions, differential and integral calculus of functions of one variable, sequences and series of functions"
MATH 4200,Differential Equations and Dynamical Systems,4,Stdnt Opt,Fall,"high level of performance in MATH 2210-MATH 2220, MATH 2230-MATH 2240, MATH 1920 and MATH 2940, or permission of instructor",,,(MQR),,,"Covers ordinary differential equations in one and higher dimensions: qualitative, analytic, and numerical methods. Emphasis is on differential equations as models and the implications of the theory for the behavior of the system being modeled and includes an introduction to bifurcations"
MATH 4220,Applied Complex Analysis,4,Stdnt Opt,Fall,"MATH 2210-MATH 2220, MATH 2230-MATH 2240, MATH 1920 and MATH 2940, or MATH 2130 and MATH 2310",,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 4180 and MATH 4220","Covers complex variables, Fourier transforms, Laplace transforms and applications to partial differential equations. Additional topics may include an introduction to generalized functions"
MATH 4250,Numerical Analysis and Differential Equations,4,Stdnt Opt,Fall,"MATH 2210 or MATH 2940 or equivalent, one additional mathematics course numbered 3000 or above, and knowledge of programming",,CS 4210,(MQR),,,"Introduction to the fundamentals of numerical analysis: error analysis, approximation, interpolation, numerical integration. In the second half of the course, the above are used to build approximate solvers for ordinary and partial differential equations. Strong emphasis is placed on understanding the advantages, disadvantages, and limits of applicability for all the covered techniques. Computer programming is required to test the theoretical concepts throughout the course"
MATH 4310,Linear Algebra,4,Stdnt Opt,"Fall, spring","MATH 2210, MATH 2230, MATH 2310, or MATH 2940",,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 4310 and MATH 4330","Introduction to linear algebra, including the study of vector spaces, linear transformations, matrices, and systems of linear equations. Additional topics are quadratic forms and inner product spaces, canonical forms for various classes of matrices and linear transformations"
MATH 4330,Honors Linear Algebra,4,Stdnt Opt,Fall,"high level of performance in MATH 2210, MATH 2230, MATH 2310, or MATH 2940",,,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 4310 and MATH 4330","Honors version of a course in advanced linear algebra, which treats the subject from an abstract and axiomatic viewpoint. Topics include vector spaces, linear transformations, polynomials, determinants, tensor and wedge products, canonical forms, inner product spaces, and bilinear forms. Emphasis is on understanding the theory of linear algebra; homework and exams include at least as many proofs as computational problems"
MATH 4370,Computational Algebra,4,Stdnt Opt,Fall,"linear algebra (MATH 2940, MATH 2210, or MATH 4310)",,,(MQR),,,"Introduction to Gröbner bases theory, which is the foundation of many algorithms in computational algebra. In this course, students learn how to compute a Gröbner basis for polynomials in many variables. Covers the following applications: solving systems of polynomial equations in many variables, solving diophantine equations in many variables, 3-colorable graphs, and integer programming. Such applications arise, for example, in computer science, engineering, economics, and physics"
MATH 4410,Introduction to Combinatorics I,4,Stdnt Opt,Fall,"MATH 2210, MATH 2230, MATH 2310, or MATH 2940",,,(MQR),,,"Combinatorics is the study of discrete structures that arise in a variety of areas, particularly in other areas of mathematics, computer science, and many areas of application. Central concerns are often to count objects having a particular property (e.g., trees) or to prove that certain structures exist (e.g., matchings of all vertices in a graph). The first semester of this sequence covers basic questions in graph theory, including extremal graph theory (how large must a graph be before one is guaranteed to have a certain subgraph) and Ramsey theory (which shows that large objects are forced to have structure). Variations on matching theory are discussed, including theorems of Dilworth, Hall, König, and Birkhoff, and an introduction to network flow theory. Methods of enumeration (inclusion/exclusion, Möbius inversion, and generating functions) are introduced and applied to the problems of counting permutations, partitions, and triangulations"
MATH 4530,Introduction to Topology,4,Stdnt Opt,Fall,"MATH 2210, MATH 2230, MATH 2310, or MATH 2940, plus at least one mathematics course numbered 3000 or above, or permission of instructor",,,(MQR),,,"Topology may be described briefly as qualitative geometry. This course begins with basic point-set topology, including connectedness, compactness, and metric spaces. Later topics may include the classification of surfaces (such as the Klein bottle and Möbius band), elementary knot theory, or the fundamental group and covering spaces"
MATH 4710,Basic Probability,4,Stdnt Opt,Fall,one year of calculus. Recommended prerequisite: some knowledge of multivariate calculus,,,(MQR),,"Due to an overlap in content, students will receive credit for only one course in the following group:  BTRY 3080/ILRST 3080/STSCI 3080, ECON 3110/ILRST 3110/STSCI 3110, ECON 3130, MATH 4710","Introduction to probability theory, which prepares the student to take MATH 4720. The course begins with basics: combinatorial probability, mean and variance, independence, conditional probability, and Bayes formula. Density and distribution functions and their properties are introduced. The law of large numbers and the central limit theorem are stated and their implications for statistics are discussed"
MATH 4820,Topics in Logic and the Foundations of Mathematics,4,Stdnt Opt,Fall,a previous course in logic that covers classical first-order logic under a natural deduction system – or (in special cases) permission of the instructor,,PHIL 4311,(MQR),,,"Topics in logic that might be covered will go beyond the standard model-theory and natural deduction systems for classical first-order logic. Topics in the foundations of mathematics that might be covered will go beyond very basic set-theory (e.g. the set-theoretic reconstruction of the arithmetic of the natural numbers) in the setting of classical first-order logic. Students should have some background in, and comfort with, mathematics"
MATH 4860,Applied Logic,4,Stdnt Opt,Fall,,,CS 4860,(MQR),,"Due to an overlap in content, students will not receive credit for both MATH 4810 and MATH 4860","Propositional and predicate logic, compactness and completeness using tableaux, natural deduction, and/or resolution. Other topics chosen from the following: Equational logic. Herbrand Universes and unification. Rewrite rules and equational logic, Knuth-Bendix method, and the congruence-closure algorithm and lambda-calculus reduction strategies. Modal logics, intuitionistic logic, Prolog, LISP, ML, or Nuprl. Applications to expert systems and program verification. Noncomputability (Turing) and incompleteness (Gödel)"
MATH 4900,Supervised Research,1-6,Stdnt Opt,"Fall, spring",,,,,,,An independent research course by arrangement with an individual professor.  The goal is for the student to perform an independent investigation into a specific mathematical question.  The student and professor will set expectations and grading policies at the beginning of the term
MATH 4901,Supervised Reading,1-6,Stdnt Opt,"Fall, spring",,,,,,,An independent reading course by arrangement with an individual professor. The goal is for the student to master a body of mathematics outside the normal curriculum. The student and professor will set expectations and grading policies at the beginning of the term
MATH 5080,Special Study for Teachers,1-3,Stdnt Opt,"Fall, spring",,,,,,,"Examines principles underlying the content of the secondary school mathematics curriculum, including connections with the history of mathematics, technology, and mathematics education research. One credit is awarded for attending three of the four Saturday workshops per year. Other credit options are available by permission of instructor for students completing additional work (e.g., independent study projects or presentations)"
MATH 6110,Real Analysis,4,Stdnt Opt,Fall,,,,,,"Due to an overlap in content, students will not receive credit for both MATH 6110 and MATH 6210",MATH 6110-MATH 6120 are the core analysis courses in the mathematics graduate program. MATH 6110 covers measure and integration and functional analysis
MATH 6170,Dynamical Systems,4,Stdnt Opt,Fall,,,,,,,"Topics include existence and uniqueness theorems for ODEs; Poincaré-Bendixon theorem and global properties of two dimensional flows; limit sets, nonwandering sets, chain recurrence, pseudo-orbits and structural stability; linearization at equilibrium points: stable manifold theorem and the Hartman-Grobman theorem; and generic properties: transversality theorem and the Kupka-Smale theorem. Examples include expanding maps and Anosov diffeomorphisms; hyperbolicity: the horseshoe and the Birkhoff-Smale theorem on transversal homoclinic orbits; rotation numbers; Herman's theorem; and characterization of structurally stable systems"
MATH 6190,Partial Differential Equations,4,Stdnt Opt,Fall (offered alternate years),,,,,,,Covers basic theory of partial differential equations
MATH 6210,Measure Theory and Lebesgue Integration,4,Stdnt Opt,Fall,,,,,,"Due to an overlap in content, students will not receive credit for both MATH 6110 and MATH 6210","Covers measure theory, integration, and Lp spaces"
MATH 6310,Algebra,4,Stdnt Opt,Fall,familiarity with material covered in a standard undergraduate course in abstract algebra,,,,,,"MATH 6310-MATH 6320 are the core algebra courses in the mathematics graduate program. MATH 6310 covers group theory, especially finite groups; rings and modules; ideal theory in commutative rings; arithmetic and factorization in principal ideal domains and unique factorization domains; introduction to field theory; tensor products and multilinear algebra. (Optional topic: introduction to affine algebraic geometry.)"
MATH 6340,Commutative Algebra with Applications in Algebraic Geometry,4,Stdnt Opt,Fall,,,,,,,"Covers Dedekind domains, primary decomposition, Hilbert basis theorem, and local rings"
MATH 6370,Algebraic Number Theory,4,Stdnt Opt,Fall,an advanced course in abstract algebra at the level of MATH 4340,,,,,,"An introduction to number theory focusing on the algebraic theory. Topics include, but are not limited to, number fields, Dedekind domains, class groups, Dirichlet's unit theorem, local fields, ramification, decomposition and inertia groups, and the distribution of primes"
MATH 6520,Differentiable Manifolds I,4,Stdnt Opt,Fall,,,,,,,"MATH 6510-MATH 6520 are the core topology courses in the mathematics graduate program. MATH 6520 is an introduction to geometry and topology from a differentiable viewpoint, suitable for beginning graduate students. The objects of study are manifolds and differentiable maps. The collection of all tangent vectors to a manifold forms the tangent bundle, and a section of the tangent bundle is a vector field. Alternatively, vector fields can be viewed as first-order differential operators. Students study flows of vector fields and prove the Frobenius integrability theorem. In the presence of a Riemannian metric, the notions of parallel transport, curvature, and geodesics are development. Students examine the tensor calculus and the exterior differential calculus and prove Stokes' theorem. If time permits, de Rham cohomology, Morse theory, or other optional topics are introduced"
MATH 6710,Probability Theory I,4,Stdnt Opt,Fall,"knowledge of Lebesgue integration theory, at least on real line. Students can learn this material by taking parts of MATH 4130-MATH 4140 or MATH 6210",,,,,,"A mathematically rigorous course in probability theory which uses measure theory but begins with the basic definitions of independence and expected value in that context. Law of large numbers, Poisson and central limit theorems, and random walks"
MATH 7130,Functional Analysis,4,Sat/Unsat,Fall (offered alternate years),,,,,,,"Covers topological vector spaces, Banach and Hilbert spaces, and Banach algebras. Additional topics selected by instructor"
MATH 7170,Applied Dynamical Systems,4,Stdnt Opt,Fall (offered alternate years),,,MAE 7760,,,,"Topics include review of planar (single-degree-of-freedom) systems; local and global analysis; structural stability and bifurcations in planar systems; center manifolds and normal forms; the averaging theorem and perturbation methods; Melnikov's method; discrete dynamical systems, maps and difference equations, homoclinic and heteroclinic motions, the Smale Horseshoe and other complex invariant sets; global bifurcations, strange attractors, and chaos in free and forced oscillator equations; and applications to problems in solid and fluid mechanics"
MATH 7290,Seminar on Scientific Computing and Numerics,1,Sat/Unsat,"Fall, spring",,,CS 7290,,,,"Talks on various methods in scientific computing, the analysis of their convergence properties and computational efficiency, and their adaptation to specific applications"
MATH 7350,Topics in Algebra,4,Stdnt Opt,Fall,,,,,,,"Selection of advanced topics from algebra, algebraic number theory, and algebraic geometry. Course content varies"
MATH 7400,Homological Algebra,4,Sat/Unsat,Fall,,,,,,,Selection of topics from homological algebra. Content varies
MATH 7510,Berstein Seminar in Topology,4,Sat/Unsat,Fall,,,,,,,A seminar on an advanced topic in topology or a related subject. Content varies. The format is usually that the participants take turns to present
MATH 7530,Algebraic Topology II,4,Sat/Unsat,Fall,,,,,,,"Continuation of MATH 6510. The standard topics most years are cohomology, cup products, Poincaré duality, and homotopy groups. Other possible topics include fiber bundles, fibrations, vector bundles, and characteristic classes. May sometimes be taught from a differential forms viewpoint"
MATH 7550,Topology and Geometric Group Theory Seminar,4,Sat/Unsat,Fall,,,,,,,"A weekly seminar in which visiting or local speakers present results in topology, geometric group theory, or related subjects"
MATH 7610,Seminar in Geometry,4,Sat/Unsat,Fall,,,,,,,Selection of advanced topics from modern geometry. Content varies
MATH 7670,Algebraic Geometry,4,Sat/Unsat,Fall,,,,,,,Selection of topics from algebraic geometry. Content varies.   
MATH 7810,Seminar in Logic,4,Sat/Unsat,Fall,,,,,,,"A twice weekly seminar in logic. Typically, a topic is selected for each semester, and at least half of the meetings of the course are devoted to this topic with presentations primarily by students. Opportunities are also provided for students and others to present their own work and other topics of interest"
MATH 7840,Recursion Theory,4,Sat/Unsat,Fall,,,,,,,Covers theory of effectively computable functions; classification of recursively enumerable sets; degrees of recursive unsolvability; applications to logic; hierarchies; recursive functions of ordinals and higher type objects; generalized recursion theory
MATH 7900,Supervised Reading and Research,1-6,Stdnt Opt,"Fall, spring",,,,,,,Supervised research for the doctoral dissertation
MEDVL 1101,FWS: Aspects of Medieval Culture,3,Graded,,,,,,,,No description available
MEDVL 1102,FWS: Literature of Chivalry,3,Graded,,,,,,,,No description available
MEDVL 1104,FWS: Modernity and the Middle Ages,3,Graded,,,,,,,,No description available
MEDVL 2170,Early Modern Iberian Survey,4,Stdnt Opt,"Fall, spring","SPAN 2070 or SPAN 2090, or CASE Q+, or permission of instructor",,"LATA 2170, SPAN 2170",(LA-AS),(HB),,"This course explores major texts and themes of the Hispanic tradition from the 11th to the 17th centuries. We will examine general questions on literary analysis and the relationship between literature and history around certain events, such as medieval multicultural Iberia, the creation of the Spanish Inquisition in the 15th century and the expulsion of the Jews in 1492; the encounter between the Old and the New Worlds; the 'opposition' of high and low in popular culture, and of the secular and the sacred in poetry and prose. Readings may be drawn from medieval short stories and miracle collections; chivalric romances, Columbus, Lazarillo de Tormes, Cervantes, Lope de Vega, Calderón, and Sor Juana Inés de la Cruz, among others"
MEDVL 2271,Family Life in Renaissance Italy,4,Stdnt Opt,Fall,,,"HIST 2271, ITAL 2270",(HA-AS),(HB),,"How did women and men experience family life in the literate, urban society of Renaissance Italy? What did it mean to belong to a family? Focusing primarily on Venice and Florence, the seminar begins by exploring the institutions of marriage and the dowry, relations between wives and husbands, childbirth, wet-nursing, the education of children, and prevailing notions of motherhood and fatherhood. The intervention of government in many of these aspects of family life will also be investigated. Attention then shifts to several different senses of the wider family (patrilineal, matrilineal, and marital), to the assemblage of those who shared a common surname, their sumptuous townhouses (""palazzi""), conflicts within families, and the role of families in politics. The study of these topics is made possible by the survival in large numbers of letters, memoirs, medical treatises, literary works, advice books, legal documents, and government legislation and record-keeping concerning family life. The seminar's meetings will consist of discussion based on the close reading of examples of such primary sources and a selection of studies by modern historians"
MEDVL 2655,Introduction to Islamic Civilization,3,Stdnt Opt,Fall,,,"HIST 2530, NES 2655, RELST 2655",(HA-AS),(GHB),,"The seventh-century Arab conquests resulted in the creation of a vibrant new civilization that stretched from the Iberian peninsula in the west to Central Asia and the borders of India in the east. We will follow the course of Islamic history from the birth of Muhammad until the Mongol sack of Baghdad in 1258, with special attention to the achievements of Muslims in the fields of law, theology, literature, science, philosophy, art and architecture"
MEDVL 2740,Scottish Literature,3-4,Stdnt Opt,Fall,,,ENGL 2740,(LA-AS),(HB),,"Although Scotland, which was long a separate nation, is now politically united with England, it preserves its distinctiveness. This course provides an introduction to Scottish literature, with special emphasis on the medieval period and the 18th through the 20th centuries. The course should appeal to those who wish to learn about their Scottish heritage, and also to those who simply wish to encounter a remarkable national culture and the literature it has produced. Some of the texts will be read in Scots, but no familiarity with Scots or earlier English is presumed. We welcome readers of literature who are not English majors"
MEDVL 3110,Old English,4,Stdnt Opt,Fall,,,"ENGL 3110, ENGL 6110, MEDVL 6110",(LA-AS),(HB),,"In this course, we will read and discuss some of the earliest surviving English poetry and prose. Attention will be paid to (1) learning to read the language in which this literature is written, (2) evaluating the poetry as poetry: its form, structure, style, and varieties of meaning, and (3) seeing what can be learned about the culture of Anglo-Saxon England and about the early Germanic world in general, from an examination of the Old English literary records. We will begin by reading some easy prose and will go on to consider some more challenging heroic, elegiac, and devotional poetry, including an excerpt from the masterpiece Beowulf. The course may also be used as preparation for the sequence ENGL 3120/ENGL 6120"
MEDVL 3210,Medieval Philosophy,4,Stdnt Opt,Fall,,,"PHIL 3210, RELST 3150",(KCM-AS),(HB),,"A selective survey of Western philosophical thought from the fourth to the 14th century. Topics include the problem of universals, the theory of knowledge and truth, the nature of free choice and practical reasoning, and philosophical theology. Readings (in translation) include Augustine, Boethius, Anselm, Abelard, Aquinas, Scotus, and Ockham. Some attention will be given to the development of ideas across the period and the influence of non-Western traditions on the West"
MEDVL 3308,Readings in Celtic Languages,1,Sat/Unsat,Fall or spring,,,LING 3308,,,,Reading/discussion groups in Welsh or Scottish Gaelic
MEDVL 3315,Old Norse I,4,Stdnt Opt,Fall,,,LING 3315,,,,"Old Norse is a collective term for the earliest North Germanic literary languages: Old Icelandic, Old Norwegian, Old Danish, and Old Swedish. The richly documented Old Icelandic is the center of attention, and the purpose is twofold: the students gain knowledge of an ancient North Germanic language, important from a linguistic point of view, and gain access to the medieval Icelandic (and Scandinavian) literature. The structure of Old Norse (Old Icelandic), phonology, and morphology, with reading of selections from the Prose-Edda, a 13th-century narrative based on the Eddaic poetry. "
MEDVL 3510,Machiavelli,4,Stdnt Opt,Fall,,,"HIST 3510, ITAL 3510",(HA-AS),(HB),,"This course explores the writings of the most famous and controversial political theorist in the Western tradition. We begin with the political and cultural context of Machiavelli's early life and education, and his work in the government of the Florentine republic from 1498 to 1512 as head of the second chancery, diplomatic envoy, and military reformer. We then examine – in his correspondence, poetry, and especially in The Prince (1513) – the impact on his early political thought of this experience and of the republic's collapse in 1512, an event with traumatic personal consequences for Machiavelli. Although he is best known for the ideas in The Prince, Machiavelli subsequently engaged in a constant process of rethinking and revising those ideas. In the works of his most prolific and creative period from 1515 to 1525 – the Discourses on Livy, the Art of War, the plays Mandragola and Clizia, the Florentine Histories, and more poetry – Machiavelli challenged prevailing notions of history, of antiquity as a model for imitation, of political agency, and of the relative merits and weaknesses of different political systems. His analysis of politics increasingly focused on how relations among social classes conditioned the possibilities for liberty, law, and the various forms of government. These issues will be explored through close analysis and discussion of the primary texts"
MEDVL 3570,Saint Francis,4,Stdnt Opt,Fall,,,"ITAL 3570, RELST 3570",(CA-AS),(HB),,"No figure in Christian history, short of Jesus himself, has inspired as much thought, art, and action as Francis of Assisi.  In this course we'll have the opportunity to trace this thirteenth-century preacher, poet, and visionary from his earliest appearances in print and in painting (e.g. Bonaventure, Giotto, the collection of stories know as the Little Flowers) to more recent engagements with his life and legend (especially in Italian film).  Along the way, we'll wrestle with the definition of sainthood, the status of creation, the importance of poverty, the imitation of Christ, and (above all) the paradoxes that Francis-that most canonical of all revolutionaries-embodies for Italian culture and for Christianity"
MEDVL 3750,Introduction to Dendrochronology,4,Graded,Fall,,,"ARKEO 3090, ARKEO 4755, ARTH 3250, CLASS 3750, CLASS 4755",(HA-AS),(HB),,"Introduction and training in dendrochronology and its application to archaeology, art history, and environment through participation in a research project dating ancient to modern tree-ring samples especially from the Mediterranean. Supervised reading and laboratory/project work. A possibility exists for summer fieldwork in the Mediterranean"
MEDVL 3790,The Seven Deadly Sins,4,Stdnt Opt,Fall,,,"LATA 3790, SPAN 3790",(LA-AS),(HB),,"What place does sin have in contemporary culture, from ethics to aesthetics?  How do we consider sin, as a condition, an act, a choice?  How does a particular community-religious, literary, ethnic-consider and use sin, for itself and against others?  What are the limits that sin establishes between different notions of the divine, of the self, and of the other?  How is sin used in literature or art to emphasize or condition behavior and interpretation?  As a brief historical and philosophical exploration of the concept of sin, we will trace the development of the list of seven deadly sins from Evagrius and Cassian to Gregory.  We will then explore each of the sins in a global Hispanic context through works of art and literature, with emphasis in medieval and early modern works, but with a final section on contemporary expressions"
MEDVL 4002,Latin Philosophical Texts,1-4,Stdnt Opt,"Fall, spring",,,"LATIN 7262, MEDVL 6020, PHIL 4002, PHIL 6020, RELST 4100, RELST 6020",,,,Reading and translation of Latin philosophical texts
MEDVL 4125,Literary Biography and Autobiography from the Middle Ages to the Renaissance,4,Stdnt Opt,Fall,,,"ENGL 4125, ENGL 6125, MEDVL 6125",(LA-AS),(HB),,"This seminar will sample from the works of a series of poets who were major contributors to a ""cult of personality"" that can be seen developing from the later fourteenth century through the Renaissance: from the origins of ""lives"" of literary makers to Chaucer, Gower, Hoccleve, Lydgate, Charles d'Orleans, Wyatt, Sidney, and Ben Jonson.  How were these self-portrayals assisted by readers and followers? How did such a focus affect the idea of ""literature"" in general, and ""English literature"" in particular? What can current ideas about life writing contribute to our understanding of this pivotal span in literary history? Two small papers and a longer one; ongoing presentations and other inquiries"
MEDVL 4180,The Imaginary Jew: Roots of Antisemitism in Medieval England,4,Stdnt Opt,Fall,,,"ENGL 4180, ENGL 6180, JWST 4180, JWST 6180, MEDVL 6180",(CA-AS),(HB),,"When did anti-Semitism begin? The medieval period invented shocking fictions about Jews—that they killed and ate Christian babies; that they desecrated the Host; that they were the murderers of Christ. In manuscripts Jews were visually compared to beasts, devils, and perverts. By law, Jews were forced to live in ghettos, wear distinctive dress, abstain from certain professions, and suffer exile. Beginning with Shakespeare's Shylock, we will work our way back through visual and literary treatments of Jews in the Middle Ages, reading texts by Chaucer, chronicles, miracle stories, crusader romances, and mystery plays. Drawing on recent theories of the other we will also consider how medieval representations of Jews and other minorities were used to construct medieval communal, religious, and political identities"
MEDVL 6020,Latin Philosophical Texts,1-4,Stdnt Opt,"Fall, spring",,,"LATIN 7262, MEDVL 4002, PHIL 4002, PHIL 6020, RELST 4100, RELST 6020",,,,Reading and translation of Latin philosophical texts
MEDVL 6110,Old English,4,Stdnt Opt,Fall,,,"ENGL 3110, ENGL 6110, MEDVL 3110",,,,"In this course, we will read and discuss some of the earliest surviving English poetry and prose. Attention will be paid to (1) learning to read the language in which this literature is written, (2) evaluating the poetry as poetry: its form, structure, style, and varieties of meaning, and (3) seeing what can be learned about the culture of Anglo-Saxon England and about the early Germanic world in general, from an examination of the Old English literary records. We will begin by reading some easy prose and will go on to consider some more challenging heroic, elegiac, and devotional poetry, including an excerpt from the masterpiece Beowulf. The course may also be used as preparation for the sequence ENGL 3120/ENGL 6120"
MEDVL 6125,Literary Biography and Autobiography from the Middle Ages to the Renaissance,4,Stdnt Opt,Fall,,,"ENGL 4125, ENGL 6125, MEDVL 4125",,,,"This seminar will sample from the works of a series of poets who were major contributors to a ""cult of personality"" that can be seen developing from the later fourteenth century through the Renaissance: from the origins of ""lives"" of literary makers to Chaucer, Gower, Hoccleve, Lydgate, Charles d'Orleans, Wyatt, Sidney, and Ben Jonson.  How were these self-portrayals assisted by readers and followers?  How did such a focus affect the idea of ""literature"" in general, and ""English literature"" in particular?  What can current ideas about life writing contribute to our understanding of this pivotal span in literary history?  Two small papers and a longer one; ongoing presentations and other inquiries"
MEDVL 6180,The Imaginary Jew: Roots of Antisemitism in Medieval England,4,Stdnt Opt,Fall,,,"ENGL 4180, ENGL 6180, JWST 4180, JWST 6180, MEDVL 4180",,,,"When did anti-Semitism begin? The medieval period invented shocking fictions about Jews—that they killed and ate Christian babies; that they desecrated the Host; that they were the murderers of Christ. In manuscripts Jews were visually compared to beasts, devils, and perverts. By law, Jews were forced to live in ghettos, wear distinctive dress, abstain from certain professions, and suffer exile. Beginning with Shakespeare's Shylock, we will work our way back through visual and literary treatments of Jews in the Middle Ages, reading texts by Chaucer, chronicles, miracle stories, crusader romances, and mystery plays. Drawing on recent theories of the other we will also consider how medieval representations of Jews and other minorities were used to construct medieval communal, religious, and political identities"
MEDVL 6202,Readings in Medieval Arabic Literature,4,Graded,Fall,,,NES 6201,,,,This seminar engages participants in close readings of selected texts of medieval Arabic literature
MEDVL 6210,Seminar in Medieval Philosophy,4,Stdnt Opt,Fall,,,PHIL 6210,,,,Graduate seminar covering a topic in medieval philosophy
